id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
110060,Sat, 05 Dec 2009 22:19:17 +0000,Issa Villarreal,Male,Female,954,31
110085,Sat, 05 Dec 2009 23:09:33 +0000,Issa Villarreal,Unknown,Female,28,1
110245,Mon, 07 Dec 2009 00:34:35 +0000,Issa Villarreal,Unknown,Female,26,1
110252,Tue, 08 Dec 2009 22:26:22 +0000,Raphael Tsavkko Garcia,Neutral,Male,2730,109
110266,Mon, 07 Dec 2009 01:42:47 +0000,Issa Villarreal,Male,Female,29,1
11027,Mon, 29 May 2006 19:37:47 +0000,David Sasaki,Unknown,Male,36,1
110282,Tue, 08 Dec 2009 20:45:53 +0000,Leonidas Mejia,Neutral,Male,723,35
1103,Wed, 10 Aug 2005 20:00:42 +0000,David Sasaki,Unknown,Male,68,1
110370,Mon, 07 Dec 2009 22:00:22 +0000,Issa Villarreal,Neutral,Female,1116,19
11043,Tue, 30 May 2006 03:52:18 +0000,David Sasaki,Male,Male,118,1
11044,Tue, 30 May 2006 05:42:42 +0000,David Sasaki,Neutral,Male,1569,36
110554,Tue, 08 Dec 2009 04:47:09 +0000,Issa Villarreal,Unknown,Female,62,1
110559,Tue, 08 Dec 2009 05:05:07 +0000,Issa Villarreal,Unknown,Female,28,1
110567,Tue, 08 Dec 2009 05:28:13 +0000,Issa Villarreal,Unknown,Female,35,1
110645,Tue, 08 Dec 2009 18:02:25 +0000,Janine Mendes-Franco,Unknown,Female,11,1
110669,Tue, 08 Dec 2009 20:26:24 +0000,Issa Villarreal,Neutral,Female,56,1
11080,Tue, 30 May 2006 23:22:15 +0000,Nicholas Laughlin,Unknown,Male,63,1
110858,Wed, 09 Dec 2009 16:45:28 +0000,Janine Mendes-Franco,Unknown,Female,17,1
110867,Wed, 09 Dec 2009 16:56:02 +0000,Janine Mendes-Franco,Unknown,Female,12,1
1109,Wed, 10 Aug 2005 20:31:03 +0000,David Sasaki,Unknown,Male,23,1
11091,Wed, 31 May 2006 02:19:40 +0000,David Sasaki,Unknown,Male,60,1
11093,Wed, 31 May 2006 03:21:39 +0000,David Sasaki,Male,Male,29,1
11094,Wed, 31 May 2006 03:20:44 +0000,David Sasaki,Unknown,Male,39,1
11095,Wed, 31 May 2006 03:21:11 +0000,David Sasaki,Neutral,Male,67,1
110984,Thu, 10 Dec 2009 06:22:21 +0000,Issa Villarreal,Unknown,Female,45,1
1110,Wed, 10 Aug 2005 20:39:42 +0000,David Sasaki,Unknown,Male,57,1
111007,Thu, 10 Dec 2009 10:40:11 +0000,Issa Villarreal,Neutral,Female,746,27
111048,Sat, 12 Dec 2009 22:58:59 +0000,Jorge Gobbi,Neutral,Male,791,53
111067,Thu, 10 Dec 2009 16:01:37 +0000,Janine Mendes-Franco,Unknown,Female,54,1
111083,Mon, 14 Dec 2009 01:59:10 +0000,Rocio Diaz,Male,Female,629,30
111092,Thu, 10 Dec 2009 17:11:46 +0000,Juliana Rincón Parra,Unknown,Female,301,25
111146,Fri, 11 Dec 2009 18:41:35 +0000,Nike Jung,Male,Female,1325,28
111153,Fri, 11 Dec 2009 07:21:43 +0000,Issa Villarreal,Male,Female,38,1
111162,Mon, 14 Dec 2009 14:48:19 +0000,Karel McIntosh,Neutral,Female,1485,43
1112,Wed, 10 Aug 2005 20:46:43 +0000,David Sasaki,Unknown,Male,26,1
111221,Sat, 12 Dec 2009 01:09:18 +0000,Issa Villarreal,Unknown,Female,19,1
111233,Sat, 12 Dec 2009 20:32:59 +0000,Juan Arellano,Unknown,Male,27,1
1113,Wed, 10 Aug 2005 20:58:38 +0000,David Sasaki,Unknown,Male,31,1
1114,Wed, 10 Aug 2005 21:26:26 +0000,David Sasaki,Male,Male,27,1
11142,Wed, 31 May 2006 20:35:26 +0000,David Sasaki,Unknown,Male,20,1
11143,Wed, 31 May 2006 20:36:26 +0000,David Sasaki,Unknown,Male,30,1
11144,Wed, 31 May 2006 20:36:51 +0000,David Sasaki,Unknown,Male,52,1
11146,Wed, 31 May 2006 20:36:56 +0000,David Sasaki,Male,Male,50,1
11147,Wed, 31 May 2006 20:37:03 +0000,David Sasaki,Unknown,Male,14,1
111495,Wed, 30 Nov -0001 00:00:00 +0000,Milton Ramirez,Neutral,Male,1580,64
111565,Mon, 14 Dec 2009 14:06:30 +0000,Janine Mendes-Franco,Unknown,Female,62,1
11161,Thu, 01 Jun 2006 03:48:29 +0000,Eduardo Avila,Neutral,Male,480,11
111632,Mon, 14 Dec 2009 19:42:09 +0000,Eduardo Avila,Unknown,Male,29,1
111636,Mon, 14 Dec 2009 19:47:59 +0000,Eduardo Avila,Unknown,Male,37,1
111676,Tue, 15 Dec 2009 00:14:05 +0000,Eduardo Avila,Neutral,Male,48,1
111678,Tue, 15 Dec 2009 00:14:20 +0000,Eduardo Avila,Unknown,Male,17,1
111680,Tue, 15 Dec 2009 00:16:49 +0000,Eduardo Avila,Unknown,Male,24,1
111735,Wed, 30 Nov -0001 00:00:00 +0000,Renata Avila,Neutral,Female,408,12
11178,Thu, 01 Jun 2006 07:33:29 +0000,David Sasaki,Unknown,Male,49,1
111782,Tue, 15 Dec 2009 17:24:39 +0000,Janine Mendes-Franco,Unknown,Female,34,1
111926,Wed, 16 Dec 2009 14:06:55 +0000,Janine Mendes-Franco,Unknown,Female,18,1
111966,Wed, 16 Dec 2009 19:13:58 +0000,Eduardo Avila,Unknown,Male,18,1
111968,Wed, 16 Dec 2009 19:15:32 +0000,Eduardo Avila,Unknown,Male,14,1
11206,Thu, 01 Jun 2006 21:53:24 +0000,David Sasaki,Male,Male,107,1
11207,Thu, 01 Jun 2006 22:06:29 +0000,David Sasaki,Male,Male,65,1
11208,Thu, 01 Jun 2006 22:11:52 +0000,David Sasaki,Male,Male,64,1
112083,Thu, 17 Dec 2009 17:14:57 +0000,Solana Larsen,Unknown,Female,26,1
11211,Thu, 01 Jun 2006 22:26:07 +0000,David Sasaki,Unknown,Male,15,1
11213,Thu, 01 Jun 2006 22:32:18 +0000,David Sasaki,Male,Male,61,5
112179,Fri, 18 Dec 2009 16:10:05 +0000,Milton Ramirez,Neutral,Male,1461,51
11219,Fri, 02 Jun 2006 02:33:58 +0000,David Sasaki,Unknown,Male,47,1
112204,Fri, 18 Dec 2009 17:41:17 +0000,Renata Avila,Neutral,Female,385,17
112303,Wed, 06 Jan 2010 21:35:28 +0000,Diego Casaes,Neutral,Male,2197,52
112318,Sat, 19 Dec 2009 18:31:51 +0000,Catalina Restrepo,Male,Female,1443,53
112327,Sat, 19 Dec 2009 19:08:50 +0000,Eduardo Avila,Unknown,Male,20,1
112331,Sat, 19 Dec 2009 20:53:14 +0000,Eduardo Avila,Unknown,Male,47,1
112333,Sat, 19 Dec 2009 21:02:00 +0000,Eduardo Avila,Unknown,Male,17,1
112335,Sat, 19 Dec 2009 21:04:40 +0000,Eduardo Avila,Unknown,Male,27,1
112419,Sun, 20 Dec 2009 22:31:16 +0000,Nike Jung,Neutral,Female,811,30
112613,Tue, 22 Dec 2009 13:45:02 +0000,Janine Mendes-Franco,Unknown,Female,12,1
11267,Fri, 02 Jun 2006 23:20:18 +0000,David Sasaki,Male,Male,48,1
11268,Fri, 02 Jun 2006 23:26:44 +0000,David Sasaki,Unknown,Male,64,1
11269,Fri, 02 Jun 2006 23:33:06 +0000,David Sasaki,Unknown,Male,44,1
11270,Fri, 02 Jun 2006 23:33:13 +0000,David Sasaki,Unknown,Male,19,1
11271,Fri, 02 Jun 2006 23:44:54 +0000,David Sasaki,Neutral,Male,120,1
11272,Fri, 02 Jun 2006 23:52:29 +0000,David Sasaki,Male,Male,39,1
11273,Fri, 02 Jun 2006 23:54:37 +0000,David Sasaki,Unknown,Male,12,1
112736,Tue, 22 Dec 2009 20:52:01 +0000,Eduardo Avila,Unknown,Male,24,1
112738,Tue, 22 Dec 2009 21:09:57 +0000,Eduardo Avila,Unknown,Male,37,1
11274,Sat, 03 Jun 2006 00:12:57 +0000,David Sasaki,Unknown,Male,67,1
112743,Tue, 22 Dec 2009 23:38:24 +0000,Issa Villarreal,Neutral,Female,1264,69
112747,Tue, 22 Dec 2009 22:57:30 +0000,Eduardo Avila,Male,Male,57,1
11275,Sat, 03 Jun 2006 00:19:49 +0000,David Sasaki,Unknown,Male,14,1
11283,Sat, 03 Jun 2006 02:50:19 +0000,Rosario Lizana,Neutral,Female,395,11
112862,Wed, 23 Dec 2009 15:33:22 +0000,Janine Mendes-Franco,Unknown,Female,21,1
11292,Mon, 05 Jun 2006 20:00:05 +0000,Leon Kadoch,Female,Male,39,1
11293,Sun, 04 Jun 2006 00:28:40 +0000,David Sasaki,Neutral,Male,3731,79
112962,Wed, 23 Dec 2009 21:23:20 +0000,Eduardo Avila,Male,Male,51,1
112965,Wed, 23 Dec 2009 22:08:55 +0000,Carlos Suasnavas,Neutral,Male,732,17
11305,Mon, 05 Jun 2006 09:17:19 +0000,David Sasaki,Unknown,Male,46,1
113203,Sun, 27 Dec 2009 05:02:26 +0000,Jillian C. York,Neutral,Female,359,23
11335,Mon, 19 Jun 2006 02:54:31 +0000,Alice Backer,Neutral,Female,3490,173
113364,Tue, 29 Dec 2009 12:07:54 +0000,Paula Góes,Female,Female,1490,45
113432,Mon, 28 Dec 2009 17:46:50 +0000,Paula Góes,Unknown,Female,35,1
113441,Mon, 28 Dec 2009 19:42:41 +0000,Eduardo Avila,Unknown,Male,28,1
11346,Mon, 05 Jun 2006 20:53:55 +0000,David Sasaki,Male,Male,88,1
113463,Mon, 28 Dec 2009 22:03:56 +0000,Eduardo Avila,Male,Male,21,1
113472,Mon, 28 Dec 2009 22:30:31 +0000,Eduardo Avila,Unknown,Male,26,1
113474,Mon, 28 Dec 2009 22:38:38 +0000,Eduardo Avila,Unknown,Male,33,1
11348,Mon, 05 Jun 2006 21:21:01 +0000,David Sasaki,Unknown,Male,40,1
113501,Tue, 29 Dec 2009 04:31:23 +0000,Eduardo Avila,Unknown,Male,40,1
113503,Tue, 29 Dec 2009 04:32:35 +0000,Eduardo Avila,Unknown,Male,31,1
113505,Tue, 29 Dec 2009 04:33:40 +0000,Eduardo Avila,Unknown,Male,30,1
11352,Mon, 05 Jun 2006 21:32:52 +0000,David Sasaki,Unknown,Male,57,1
11354,Mon, 05 Jun 2006 21:47:46 +0000,David Sasaki,Unknown,Male,51,1
11355,Mon, 05 Jun 2006 21:50:58 +0000,David Sasaki,Unknown,Male,21,1
11356,Mon, 05 Jun 2006 21:55:32 +0000,David Sasaki,Unknown,Male,71,1
113575,Tue, 29 Dec 2009 14:08:22 +0000,Janine Mendes-Franco,Neutral,Female,46,1
11358,Mon, 05 Jun 2006 23:54:24 +0000,Obi,Neutral,Female,974,40
113589,Tue, 29 Dec 2009 17:43:09 +0000,Eduardo Avila,Neutral,Male,758,47
11359,Tue, 06 Jun 2006 19:17:35 +0000,Melissa De León,Neutral,Female,1464,31
11360,Tue, 06 Jun 2006 05:15:33 +0000,Nicholas Laughlin,Neutral,Male,1082,16
11363,Tue, 06 Jun 2006 04:27:00 +0000,Jose Murilo,Neutral,Male,2252,53
113655,Tue, 29 Dec 2009 19:34:04 +0000,Paula Góes,Unknown,Female,19,1
113666,Tue, 29 Dec 2009 21:11:15 +0000,Diego Casaes,Male,Male,39,1
113694,Sun, 10 Jan 2010 12:50:41 +0000,Thiana Biondo,Neutral,Female,1101,29
113768,Wed, 30 Dec 2009 15:07:36 +0000,Janine Mendes-Franco,Unknown,Female,25,1
113769,Wed, 30 Dec 2009 15:05:15 +0000,Eduardo Avila,Unknown,Male,35,1
11378,Tue, 06 Jun 2006 05:39:35 +0000,Preetam Rai,Unknown,Male,32,1
11396,Wed, 07 Jun 2006 04:10:13 +0000,David Sasaki,Male,Male,1257,45
11400,Wed, 07 Jun 2006 04:40:49 +0000,David Sasaki,Unknown,Male,56,1
11401,Wed, 07 Jun 2006 04:55:46 +0000,David Sasaki,Unknown,Male,67,1
11403,Wed, 07 Jun 2006 05:08:19 +0000,David Sasaki,Unknown,Male,15,1
11404,Wed, 07 Jun 2006 05:16:32 +0000,David Sasaki,Unknown,Male,19,1
11405,Wed, 07 Jun 2006 05:18:14 +0000,David Sasaki,Unknown,Male,17,1
11406,Wed, 07 Jun 2006 05:20:04 +0000,David Sasaki,Unknown,Male,16,1
114091,Thu, 31 Dec 2009 16:01:39 +0000,Janine Mendes-Franco,Male,Female,35,1
114125,Thu, 31 Dec 2009 18:38:25 +0000,Janine Mendes-Franco,Unknown,Female,550,1
114210,Fri, 01 Jan 2010 06:15:36 +0000,Juliana Rincón Parra,Neutral,Female,385,31
114343,Sat, 02 Jan 2010 01:24:07 +0000,Eduardo Avila,Unknown,Male,28,1
114345,Sat, 02 Jan 2010 01:29:14 +0000,Eduardo Avila,Male,Male,43,1
114368,Sat, 02 Jan 2010 14:46:33 +0000,Eduardo Avila,Unknown,Male,35,1
114390,Sun, 03 Jan 2010 02:53:59 +0000,Eduardo Avila,Unknown,Male,35,1
114392,Sun, 03 Jan 2010 03:14:18 +0000,Eduardo Avila,Unknown,Male,49,1
114394,Sun, 03 Jan 2010 03:51:55 +0000,Juliana Rincón Parra,Unknown,Female,52,1
114397,Sun, 03 Jan 2010 03:58:31 +0000,Eduardo Avila,Unknown,Male,49,1
11443,Wed, 07 Jun 2006 22:40:50 +0000,David Sasaki,Unknown,Male,36,1
114434,Mon, 04 Jan 2010 17:28:56 +0000,Laura Vidal,Neutral,Female,1160,62
11444,Thu, 08 Jun 2006 22:54:10 +0000,David Sasaki,Male,Male,84,1
114464,Mon, 04 Jan 2010 01:30:24 +0000,Diego Casaes,Unknown,Male,41,1
11448,Wed, 07 Jun 2006 23:48:06 +0000,David Sasaki,Neutral,Male,55,1
11451,Wed, 07 Jun 2006 23:59:05 +0000,David Sasaki,Unknown,Male,18,1
11453,Thu, 08 Jun 2006 00:15:08 +0000,David Sasaki,Unknown,Male,20,1
11454,Fri, 09 Jun 2006 00:32:07 +0000,David Sasaki,Male,Male,31,1
11455,Fri, 09 Jun 2006 00:36:36 +0000,David Sasaki,Unknown,Male,23,1
114550,Mon, 04 Jan 2010 00:25:29 +0000,Eduardo Avila,Unknown,Male,25,1
11456,Fri, 09 Jun 2006 00:44:49 +0000,David Sasaki,Male,Male,31,1
11457,Fri, 09 Jun 2006 00:53:46 +0000,David Sasaki,Unknown,Male,43,1
11466,Thu, 08 Jun 2006 07:57:25 +0000,David Sasaki,Neutral,Male,732,15
114877,Tue, 05 Jan 2010 16:51:45 +0000,Janine Mendes-Franco,Unknown,Female,52,1
114881,Wed, 30 Nov -0001 00:00:00 +0000,Thiana Biondo,Neutral,Female,3610,93
114897,Tue, 05 Jan 2010 18:38:10 +0000,Eduardo Avila,Neutral,Male,978,49
1149,Thu, 11 Aug 2005 22:42:34 +0000,David Sasaki,Male,Male,61,3
1150,Thu, 11 Aug 2005 23:07:45 +0000,David Sasaki,Unknown,Male,35,1
115022,Wed, 06 Jan 2010 16:55:05 +0000,Juliana Rincón Parra,Neutral,Female,538,28
115029,Wed, 06 Jan 2010 15:12:32 +0000,Eduardo Avila,Unknown,Male,28,1
1151,Thu, 11 Aug 2005 23:13:11 +0000,David Sasaki,Unknown,Male,30,1
11510,Fri, 09 Jun 2006 02:02:47 +0000,Rosario Lizana,Neutral,Female,235,4
115100,Wed, 06 Jan 2010 22:32:27 +0000,Eduardo Avila,Unknown,Male,46,1
11512,Fri, 09 Jun 2006 02:38:36 +0000,Georgia Popplewell,Unknown,Female,29,1
115150,Mon, 11 Jan 2010 10:53:51 +0000,Issa Villarreal,Neutral,Female,1790,87
115152,Thu, 07 Jan 2010 04:42:49 +0000,Milton Ramirez,Neutral,Male,393,17
1152,Thu, 11 Aug 2005 23:21:02 +0000,David Sasaki,Unknown,Male,29,1
11521,Fri, 09 Jun 2006 12:14:08 +0000,David Sasaki,Unknown,Male,28,1
11522,Fri, 09 Jun 2006 12:25:03 +0000,David Sasaki,Male,Male,23,1
11523,Fri, 09 Jun 2006 12:30:02 +0000,Alice Backer,Unknown,Female,58,1
11524,Fri, 09 Jun 2006 12:50:21 +0000,Alice Backer,Unknown,Female,52,1
11527,Fri, 09 Jun 2006 14:08:11 +0000,David Sasaki,Unknown,Male,99,1
115277,Thu, 07 Jan 2010 18:55:58 +0000,Catalina Restrepo,Neutral,Female,723,43
1153,Thu, 11 Aug 2005 23:28:13 +0000,David Sasaki,Unknown,Male,39,1
115334,Fri, 08 Jan 2010 01:36:24 +0000,David Sasaki,Neutral,Male,930,29
115340,Fri, 08 Jan 2010 04:09:14 +0000,Jorge Gobbi,Male,Male,371,13
11535,Fri, 09 Jun 2006 17:16:32 +0000,David Sasaki,Unknown,Male,56,1
11536,Fri, 09 Jun 2006 17:34:13 +0000,David Sasaki,Neutral,Male,74,1
1154,Thu, 11 Aug 2005 23:36:41 +0000,David Sasaki,Neutral,Male,120,1
115442,Fri, 08 Jan 2010 17:53:27 +0000,Janine Mendes-Franco,Unknown,Female,42,1
11545,Fri, 09 Jun 2006 20:10:46 +0000,David Sasaki,Male,Male,25,1
115452,Fri, 08 Jan 2010 19:13:35 +0000,Rocio Diaz,Neutral,Female,672,49
11549,Fri, 09 Jun 2006 20:48:11 +0000,David Sasaki,Unknown,Male,77,1
115511,Wed, 30 Nov -0001 00:00:00 +0000,Gabriela García Calderón,Neutral,Female,819,23
11556,Fri, 09 Jun 2006 22:55:59 +0000,Nicholas Laughlin,Unknown,Male,34,1
1156,Fri, 12 Aug 2005 00:04:31 +0000,David Sasaki,Unknown,Male,12,1
115666,Wed, 27 Jan 2010 22:36:37 +0000,Raphael Tsavkko Garcia,Neutral,Male,2064,47
115711,Sun, 10 Jan 2010 04:00:49 +0000,Eduardo Avila,Neutral,Male,1014,59
11574,Sat, 10 Jun 2006 04:18:38 +0000,Eduardo Avila,Neutral,Male,500,9
115871,Mon, 18 Jan 2010 13:50:11 +0000,Issa Villarreal,Neutral,Female,977,46
11589,Sat, 10 Jun 2006 19:49:58 +0000,David Sasaki,Unknown,Male,39,1
115901,Mon, 11 Jan 2010 02:21:42 +0000,Janine Mendes-Franco,Unknown,Female,27,1
115923,Mon, 11 Jan 2010 04:16:07 +0000,Eduardo Avila,Female,Male,13,1
11594,Sun, 11 Jun 2006 01:40:57 +0000,Georgia Popplewell,Unknown,Female,66,1
11596,Sun, 11 Jun 2006 17:35:23 +0000,Melissa De León,Neutral,Female,1101,74
115968,Mon, 11 Jan 2010 14:48:33 +0000,Gabriela García Calderón,Neutral,Female,1098,47
11597,Sun, 11 Jun 2006 23:13:30 +0000,Tim Muth,Neutral,Male,799,16
11599,Mon, 12 Jun 2006 03:46:51 +0000,David Sasaki,Neutral,Male,849,36
116015,Mon, 11 Jan 2010 21:20:14 +0000,Eduardo Avila,Male,Male,42,1
116040,Mon, 11 Jan 2010 23:49:18 +0000,Eduardo Avila,Male,Male,30,1
11621,Mon, 12 Jun 2006 14:37:04 +0000,Georgia Popplewell,Unknown,Female,88,1
116235,Tue, 12 Jan 2010 17:02:18 +0000,Janine Mendes-Franco,Unknown,Female,54,1
116279,Wed, 13 Jan 2010 20:54:09 +0000,Renata Avila,Neutral,Female,872,25
116286,Thu, 14 Jan 2010 16:08:32 +0000,Milton Ramirez,Neutral,Male,925,28
11635,Mon, 12 Jun 2006 19:17:55 +0000,David Sasaki,Unknown,Male,29,1
11636,Mon, 12 Jun 2006 19:18:07 +0000,David Sasaki,Unknown,Male,60,1
11639,Mon, 12 Jun 2006 19:53:11 +0000,David Sasaki,Unknown,Male,15,1
11640,Mon, 12 Jun 2006 19:55:22 +0000,David Sasaki,Unknown,Male,12,1
11641,Mon, 12 Jun 2006 20:02:29 +0000,David Sasaki,Unknown,Male,14,1
116459,Wed, 13 Jan 2010 15:00:33 +0000,Diego Casaes,Unknown,Male,51,1
116486,Wed, 13 Jan 2010 14:44:56 +0000,Janine Mendes-Franco,Unknown,Female,25,1
11651,Tue, 13 Jun 2006 05:21:27 +0000,Jose Murilo,Male,Male,1379,43
116559,Fri, 15 Jan 2010 16:07:53 +0000,Julián Ortega Martínez,Neutral,Unknown,2227,134
116594,Wed, 13 Jan 2010 21:24:56 +0000,Marc Herman,Neutral,Male,1176,54
116658,Thu, 14 Jan 2010 12:47:15 +0000,Firuzeh Shokooh Valle,Neutral,Female,673,14
116857,Mon, 18 Jan 2010 21:36:10 +0000,Diego Casaes,Neutral,Male,2322,65
11694,Tue, 13 Jun 2006 22:49:37 +0000,Georgia Popplewell,Male,Female,72,1
116942,Thu, 14 Jan 2010 19:45:40 +0000,Rocio Diaz,Unknown,Female,833,21
11695,Tue, 13 Jun 2006 22:52:54 +0000,David Sasaki,Unknown,Male,37,1
11696,Tue, 13 Jun 2006 23:26:33 +0000,David Sasaki,Unknown,Male,69,1
11697,Tue, 13 Jun 2006 23:37:36 +0000,David Sasaki,Unknown,Male,20,1
11698,Wed, 14 Jun 2006 00:11:56 +0000,David Sasaki,Unknown,Male,36,1
11699,Wed, 14 Jun 2006 00:23:50 +0000,David Sasaki,Unknown,Male,28,1
11705,Wed, 14 Jun 2006 06:18:16 +0000,David Sasaki,Neutral,Male,1041,54
117175,Fri, 15 Jan 2010 16:34:35 +0000,Janine Mendes-Franco,Unknown,Female,23,1
11719,Fri, 16 Jun 2006 16:53:01 +0000,Jorge Gobbi,Unknown,Male,978,28
11725,Wed, 14 Jun 2006 19:12:35 +0000,David Sasaki,Unknown,Male,23,1
117253,Sat, 16 Jan 2010 02:33:36 +0000,Fabienne Flessel,Male,Female,31,1
11727,Wed, 14 Jun 2006 19:44:24 +0000,David Sasaki,Unknown,Male,69,1
11728,Wed, 14 Jun 2006 20:04:36 +0000,David Sasaki,Unknown,Male,65,1
11729,Wed, 14 Jun 2006 20:16:24 +0000,David Sasaki,Female,Male,12,1
11731,Wed, 14 Jun 2006 20:23:22 +0000,David Sasaki,Unknown,Male,18,1
11732,Wed, 14 Jun 2006 20:25:46 +0000,David Sasaki,Unknown,Male,26,1
117340,Sat, 16 Jan 2010 18:48:15 +0000,Janine Mendes-Franco,Unknown,Female,85,1
11744,Wed, 14 Jun 2006 22:40:55 +0000,Alice Backer,Neutral,Female,81,1
117496,Wed, 30 Nov -0001 00:00:00 +0000,Raphael Tsavkko Garcia,Neutral,Male,1512,28
117510,Sun, 17 Jan 2010 04:35:32 +0000,Jennifer Brea,Unknown,Female,27,1
11756,Thu, 15 Jun 2006 02:38:27 +0000,Georgia Popplewell,Unknown,Female,82,1
11768,Thu, 15 Jun 2006 03:26:44 +0000,Eduardo Avila,Neutral,Male,540,7
117727,Sun, 17 Jan 2010 21:23:59 +0000,Fabienne Flessel,Neutral,Female,1432,71
117742,Mon, 18 Jan 2010 04:32:43 +0000,Andrea Arzaba,Neutral,Female,621,35
117748,Sun, 17 Jan 2010 18:46:59 +0000,Nicholas Laughlin,Neutral,Male,743,21
117875,Sun, 17 Jan 2010 21:36:05 +0000,Eduardo Avila,Unknown,Male,29,1
118021,Mon, 18 Jan 2010 20:22:41 +0000,Silvia Viñas,Neutral,Female,1202,56
11817,Fri, 16 Jun 2006 04:01:25 +0000,Rosario Lizana,Neutral,Female,1630,35
11819,Fri, 16 Jun 2006 04:42:01 +0000,David Sasaki,Neutral,Male,61,1
11823,Fri, 16 Jun 2006 05:20:39 +0000,David Sasaki,Unknown,Male,20,1
118232,Tue, 19 Jan 2010 05:02:12 +0000,Belen Bogado,Unknown,Female,1037,52
11825,Fri, 16 Jun 2006 05:28:28 +0000,David Sasaki,Unknown,Male,59,1
11826,Fri, 16 Jun 2006 05:31:13 +0000,David Sasaki,Unknown,Male,16,1
11828,Fri, 16 Jun 2006 05:37:30 +0000,David Sasaki,Unknown,Male,28,1
11829,Fri, 16 Jun 2006 05:39:46 +0000,David Sasaki,Unknown,Male,25,1
11830,Fri, 16 Jun 2006 05:42:01 +0000,David Sasaki,Unknown,Male,30,1
118314,Tue, 19 Jan 2010 14:11:29 +0000,Jenny Cascante Gonzalez,Neutral,Female,519,29
118397,Tue, 19 Jan 2010 19:13:23 +0000,David Sasaki,Neutral,Male,1405,41
118427,Fri, 22 Jan 2010 15:56:01 +0000,Gabriela García Calderón,Neutral,Female,1352,27
118441,Wed, 20 Jan 2010 06:35:00 +0000,Juliana Rincón Parra,Unknown,Female,444,19
11853,Fri, 16 Jun 2006 23:32:36 +0000,David Sasaki,Female,Male,39,1
118555,Wed, 20 Jan 2010 22:21:47 +0000,Firuzeh Shokooh Valle,Neutral,Female,632,31
11856,Fri, 16 Jun 2006 23:42:58 +0000,David Sasaki,Neutral,Male,92,1
11857,Fri, 16 Jun 2006 23:45:36 +0000,David Sasaki,Unknown,Male,29,1
11859,Fri, 16 Jun 2006 23:55:59 +0000,David Sasaki,Unknown,Male,38,1
1186,Fri, 12 Aug 2005 20:46:56 +0000,David Sasaki,Unknown,Male,55,1
11860,Sat, 17 Jun 2006 00:07:23 +0000,David Sasaki,Unknown,Male,15,1
11861,Sat, 17 Jun 2006 00:29:20 +0000,David Sasaki,Unknown,Male,20,1
118693,Thu, 11 Feb 2010 22:12:42 +0000,Andrea Arzaba,Unknown,Female,647,26
118759,Thu, 04 Feb 2010 22:38:06 +0000,Raphael Tsavkko Garcia,Neutral,Male,860,21
118883,Fri, 22 Jan 2010 18:54:38 +0000,Juliana Rincón Parra,Neutral,Female,695,26
11910,Mon, 19 Jun 2006 14:23:08 +0000,Georgia Popplewell,Unknown,Female,85,1
119174,Sun, 24 Jan 2010 23:59:34 +0000,Renata Avila,Neutral,Female,642,27
119194,Mon, 25 Jan 2010 23:25:29 +0000,Luis Diego Molina,Neutral,Male,763,17
11920,Mon, 19 Jun 2006 20:36:56 +0000,David Sasaki,Unknown,Male,45,1
11921,Mon, 19 Jun 2006 20:37:12 +0000,David Sasaki,Unknown,Male,20,1
119219,Sun, 24 Jan 2010 02:24:37 +0000,Silvia Viñas,Neutral,Female,1167,47
11924,Mon, 19 Jun 2006 20:37:58 +0000,David Sasaki,Unknown,Male,37,1
11930,Tue, 20 Jun 2006 01:25:32 +0000,David Sasaki,Unknown,Male,29,1
11937,Tue, 20 Jun 2006 04:20:11 +0000,David Sasaki,Male,Male,28,1
11941,Tue, 20 Jun 2006 04:40:51 +0000,David Sasaki,Unknown,Male,33,1
119612,Tue, 26 Jan 2010 03:46:35 +0000,Issa Villarreal,Neutral,Female,1267,65
119628,Mon, 25 Jan 2010 23:01:04 +0000,Nike Jung,Neutral,Female,1158,30
119670,Tue, 26 Jan 2010 04:35:26 +0000,Juhie Bhatia,Neutral,Female,1165,63
11970,Tue, 20 Jun 2006 20:06:01 +0000,Jose Murilo,Neutral,Male,2758,65
119847,Wed, 27 Jan 2010 02:57:47 +0000,Juan Arellano,Neutral,Male,2278,100
119862,Wed, 27 Jan 2010 18:16:28 +0000,Juan Arellano,Unknown,Male,951,83
11987,Tue, 20 Jun 2006 23:14:19 +0000,David Sasaki,Neutral,Male,2874,71
11989,Tue, 20 Jun 2006 23:24:20 +0000,David Sasaki,Unknown,Male,27,1
11993,Tue, 20 Jun 2006 23:54:46 +0000,David Sasaki,Unknown,Male,21,1
11994,Wed, 21 Jun 2006 00:49:27 +0000,Georgia Popplewell,Male,Female,96,1
11996,Wed, 21 Jun 2006 01:28:27 +0000,David Sasaki,Unknown,Male,40,1
119961,Thu, 28 Jan 2010 04:19:46 +0000,Juliana Rincón Parra,Neutral,Female,674,25
11997,Wed, 21 Jun 2006 01:31:45 +0000,David Sasaki,Unknown,Male,21,1
119971,Fri, 12 Feb 2010 14:40:41 +0000,Diego Casaes,Neutral,Male,1225,55
119986,Fri, 29 Jan 2010 00:48:22 +0000,Silvia Viñas,Neutral,Female,1341,39
12001,Wed, 21 Jun 2006 12:28:19 +0000,Georgia Popplewell,Neutral,Female,76,1
