id,pubdate,byline,gender_by_pronoun,gender_by_byline
11025,Mon, 29 May 2006 19:06:45 +0000,Haitham Sabbah,Unknown,Male
11026,Mon, 29 May 2006 19:06:29 +0000,Haitham Sabbah,Male,Male
110314,Mon, 07 Dec 2009 12:59:09 +0000,Fred Petrossian,Unknown,Male
110355,Mon, 07 Dec 2009 19:10:11 +0000,Fred Petrossian,Unknown,Male
11045,Wed, 31 May 2006 16:32:01 +0000,Fred Petrossian,Neutral,Male
11052,Tue, 30 May 2006 11:45:22 +0000,Sokari Ekine,Unknown,Female
110624,Wed, 09 Dec 2009 12:36:42 +0000,Jillian C. York,Unknown,Female
110760,Wed, 09 Dec 2009 08:54:21 +0000,Eduardo Avila,Female,Male
110777,Wed, 09 Dec 2009 09:40:15 +0000,David Sasaki,Female,Male
110793,Wed, 09 Dec 2009 14:35:55 +0000,Jillian C. York,Neutral,Female
11097,Wed, 31 May 2006 16:26:03 +0000,Fred Petrossian,Unknown,Male
11099,Wed, 31 May 2006 16:27:46 +0000,Fred Petrossian,Unknown,Male
11104,Wed, 31 May 2006 16:30:13 +0000,Fred Petrossian,Unknown,Male
111165,Mon, 14 Dec 2009 12:21:11 +0000,Lina Ben Mhenni,Male,Female
111277,Sat, 12 Dec 2009 21:06:20 +0000,Fred Petrossian,Unknown,Male
11136,Wed, 31 May 2006 19:58:53 +0000,Deborah Ann Dilley,Neutral,Female
11139,Wed, 31 May 2006 20:44:30 +0000,Haitham Sabbah,Unknown,Male
11140,Wed, 31 May 2006 20:44:39 +0000,Haitham Sabbah,Unknown,Male
11145,Wed, 31 May 2006 20:44:49 +0000,Haitham Sabbah,Unknown,Male
11148,Wed, 31 May 2006 20:42:17 +0000,Haitham Sabbah,Neutral,Male
1115,Thu, 11 Aug 2005 10:53:15 +0000,Haitham Sabbah,Female,Male
1116,Thu, 11 Aug 2005 11:15:41 +0000,Haitham Sabbah,Unknown,Male
111616,Sun, 20 Dec 2009 08:53:13 +0000,Layal Al Khatib,Unknown,Unknown
111699,Tue, 15 Dec 2009 06:55:01 +0000,Eduardo Avila,Female,Male
1117,Thu, 11 Aug 2005 11:30:35 +0000,Haitham Sabbah,Unknown,Male
1118,Thu, 11 Aug 2005 11:45:00 +0000,Haitham Sabbah,Unknown,Male
111800,Tue, 05 Jan 2010 10:19:01 +0000,Raphael Tsavkko Garcia,Neutral,Male
111802,Tue, 15 Dec 2009 20:31:51 +0000,Marwa Rakha,Neutral,Female
111810,Tue, 15 Dec 2009 22:07:28 +0000,Marwa Rakha,Neutral,Female
111818,Tue, 15 Dec 2009 21:19:45 +0000,Amira Al Hussaini,Unknown,Female
111820,Tue, 15 Dec 2009 21:22:33 +0000,Amira Al Hussaini,Unknown,Female
111822,Tue, 15 Dec 2009 21:28:31 +0000,Amira Al Hussaini,Unknown,Female
111824,Tue, 15 Dec 2009 21:31:01 +0000,Amira Al Hussaini,Unknown,Female
111826,Tue, 15 Dec 2009 21:34:55 +0000,Amira Al Hussaini,Unknown,Female
111828,Tue, 15 Dec 2009 21:37:31 +0000,Amira Al Hussaini,Male,Female
111830,Tue, 15 Dec 2009 21:39:07 +0000,Amira Al Hussaini,Unknown,Female
111832,Tue, 15 Dec 2009 21:43:56 +0000,Amira Al Hussaini,Unknown,Female
111834,Thu, 17 Dec 2009 08:00:22 +0000,Marwa Rakha,Male,Female
111835,Tue, 15 Dec 2009 21:53:25 +0000,Amira Al Hussaini,Unknown,Female
111837,Tue, 15 Dec 2009 21:59:08 +0000,Amira Al Hussaini,Female,Female
1119,Thu, 11 Aug 2005 12:10:01 +0000,Haitham Sabbah,Unknown,Male
111952,Wed, 16 Dec 2009 19:40:51 +0000,Katharine Ganly,Unknown,Female
11200,Thu, 01 Jun 2006 21:39:37 +0000,Haitham Sabbah,Unknown,Male
11201,Thu, 01 Jun 2006 21:39:26 +0000,Haitham Sabbah,Unknown,Male
11202,Thu, 01 Jun 2006 21:39:08 +0000,Haitham Sabbah,Male,Male
11203,Thu, 01 Jun 2006 21:39:16 +0000,Haitham Sabbah,Unknown,Male
112034,Thu, 17 Dec 2009 09:53:28 +0000,Amira Al Hussaini,Neutral,Female
11204,Thu, 01 Jun 2006 21:38:58 +0000,Haitham Sabbah,Male,Male
11205,Thu, 01 Jun 2006 21:38:50 +0000,Haitham Sabbah,Unknown,Male
112093,Thu, 17 Dec 2009 17:35:37 +0000,Ndesanjo Macha,Male,Male
112158,Fri, 18 Dec 2009 10:02:28 +0000,Fred Petrossian,Unknown,Male
1122,Thu, 11 Aug 2005 12:33:03 +0000,Haitham Sabbah,Unknown,Male
112278,Sat, 19 Dec 2009 03:24:21 +0000,David Sasaki,Male,Male
1123,Thu, 11 Aug 2005 12:51:41 +0000,Haitham Sabbah,Unknown,Male
112382,Mon, 21 Dec 2009 05:36:43 +0000,Katharine Ganly,Neutral,Female
1124,Thu, 11 Aug 2005 12:55:37 +0000,Haitham Sabbah,Unknown,Male
112442,Mon, 21 Dec 2009 10:23:43 +0000,Shabina Khatri,Neutral,Female
112455,Wed, 30 Nov -0001 00:00:00 +0000,Richard Wanjohi,Neutral,Male
11246,Fri, 02 Jun 2006 16:54:33 +0000,Fred Petrossian,Male,Male
11247,Fri, 02 Jun 2006 17:09:32 +0000,Fred Petrossian,Unknown,Male
11248,Fri, 02 Jun 2006 17:29:08 +0000,Haitham Sabbah,Neutral,Male
11249,Fri, 02 Jun 2006 17:41:30 +0000,Fred Petrossian,Unknown,Male
1125,Thu, 11 Aug 2005 13:10:51 +0000,Haitham Sabbah,Male,Male
112517,Mon, 21 Dec 2009 20:09:48 +0000,Amira Al Hussaini,Unknown,Female
11252,Sun, 04 Jun 2006 17:00:31 +0000,Amira Al Hussaini,Unknown,Female
1126,Thu, 11 Aug 2005 13:40:36 +0000,Haitham Sabbah,Unknown,Male
11265,Sat, 03 Jun 2006 06:09:12 +0000,Salam Adil,Neutral,Male
112668,Tue, 22 Dec 2009 19:23:40 +0000,Fred Petrossian,Unknown,Male
112679,Wed, 23 Dec 2009 06:12:47 +0000,Maya Norton,Neutral,Female
1127,Thu, 11 Aug 2005 13:52:22 +0000,Haitham Sabbah,Male,Male
112704,Wed, 23 Dec 2009 06:14:14 +0000,Maya Norton,Female,Female
112710,Wed, 23 Dec 2009 06:14:34 +0000,Maya Norton,Male,Female
112714,Wed, 23 Dec 2009 06:15:10 +0000,Maya Norton,Unknown,Female
1128,Thu, 11 Aug 2005 14:06:07 +0000,Haitham Sabbah,Unknown,Male
112878,Wed, 23 Dec 2009 18:40:53 +0000,Katharine Ganly,Neutral,Female
11289,Sun, 04 Jun 2006 17:09:45 +0000,Fred Petrossian,Unknown,Male
11290,Mon, 05 Jun 2006 12:03:57 +0000,Fred Petrossian,Unknown,Male
11291,Sun, 04 Jun 2006 17:11:24 +0000,Fred Petrossian,Unknown,Male
112941,Thu, 24 Dec 2009 20:33:21 +0000,Maya Norton,Female,Female
112947,Thu, 24 Dec 2009 20:32:53 +0000,Maya Norton,Unknown,Female
112955,Thu, 24 Dec 2009 20:32:01 +0000,Maya Norton,Unknown,Female
113,Wed, 06 Apr 2005 13:52:23 +0000,Ethan Zuckerman,Neutral,Male
11301,Sat, 10 Jun 2006 06:57:53 +0000,Georgia Popplewell,Unknown,Female
113049,Thu, 24 Dec 2009 15:01:56 +0000,Fred Petrossian,Unknown,Male
113057,Thu, 24 Dec 2009 17:19:36 +0000,Rezwan,Neutral,Male
11306,Mon, 05 Jun 2006 12:04:35 +0000,Fred Petrossian,Neutral,Male
11307,Tue, 06 Jun 2006 07:06:07 +0000,Lisa N. Goldman,Neutral,Female
11308,Mon, 05 Jun 2006 16:40:13 +0000,Naseem Tarawnah,Neutral,Male
11311,Mon, 05 Jun 2006 18:01:26 +0000,Fred Petrossian,Unknown,Male
113117,Fri, 25 Dec 2009 11:14:32 +0000,Fred Petrossian,Unknown,Male
113171,Sat, 26 Dec 2009 22:29:04 +0000,Ayesha Saldanha,Neutral,Female
113199,Sat, 26 Dec 2009 20:10:12 +0000,Fred Petrossian,Unknown,Male
113203,Sun, 27 Dec 2009 05:02:26 +0000,Jillian C. York,Neutral,Female
11322,Tue, 06 Jun 2006 06:31:29 +0000,Fred Petrossian,Male,Male
113275,Sun, 27 Dec 2009 22:51:51 +0000,Ayesha Saldanha,Neutral,Female
113294,Sun, 27 Dec 2009 16:42:17 +0000,Fred Petrossian,Unknown,Male
11333,Mon, 05 Jun 2006 20:29:46 +0000,Haitham Sabbah,Male,Male
113355,Mon, 28 Dec 2009 03:40:08 +0000,Oiwan Lam,Unknown,Female
11336,Mon, 05 Jun 2006 20:29:37 +0000,Haitham Sabbah,Unknown,Male
113376,Tue, 29 Dec 2009 07:56:20 +0000,Layal Al Khatib,Unknown,Unknown
11338,Mon, 05 Jun 2006 20:29:27 +0000,Haitham Sabbah,Unknown,Male
11339,Mon, 05 Jun 2006 20:30:05 +0000,Haitham Sabbah,Unknown,Male
11342,Mon, 05 Jun 2006 20:31:46 +0000,Haitham Sabbah,Unknown,Male
11343,Mon, 05 Jun 2006 20:30:56 +0000,Haitham Sabbah,Unknown,Male
113460,Tue, 29 Dec 2009 05:38:51 +0000,Tarek Amr,Unknown,Male
113546,Tue, 29 Dec 2009 13:07:52 +0000,Antoun Issa,Neutral,Male
11359,Tue, 06 Jun 2006 19:17:35 +0000,Melissa De León,Neutral,Female
11364,Tue, 06 Jun 2006 06:38:24 +0000,Fred Petrossian,Female,Male
113677,Wed, 30 Dec 2009 08:11:27 +0000,Lina Ben Mhenni,Unknown,Female
113724,Wed, 06 Jan 2010 11:07:18 +0000,Layal Al Khatib,Neutral,Unknown
11375,Wed, 07 Jun 2006 06:07:19 +0000,Fred Petrossian,Male,Male
1139,Thu, 11 Aug 2005 20:26:12 +0000,Rachel Barenblat,Neutral,Female
114031,Thu, 31 Dec 2009 13:14:01 +0000,Onnik Krikorian,Unknown,Male
11407,Wed, 07 Jun 2006 06:26:55 +0000,Fred Petrossian,Unknown,Male
11408,Wed, 07 Jun 2006 09:24:38 +0000,Haitham Sabbah,Unknown,Male
11409,Wed, 07 Jun 2006 09:24:41 +0000,Haitham Sabbah,Unknown,Male
11410,Wed, 07 Jun 2006 09:24:43 +0000,Haitham Sabbah,Unknown,Male
11411,Wed, 07 Jun 2006 09:24:47 +0000,Haitham Sabbah,Female,Male
11418,Wed, 07 Jun 2006 17:36:35 +0000,Fred Petrossian,Neutral,Male
114283,Thu, 07 Jan 2010 07:59:19 +0000,Renata Avila,Neutral,Female
114311,Wed, 06 Jan 2010 10:47:57 +0000,Eman AbdElRahman,Neutral,Female
114582,Mon, 04 Jan 2010 02:42:50 +0000,Eduardo Avila,Female,Male
114594,Mon, 04 Jan 2010 06:56:53 +0000,Amira Al Hussaini,Male,Female
11463,Thu, 08 Jun 2006 08:39:28 +0000,Fred Petrossian,Unknown,Male
114656,Mon, 04 Jan 2010 17:15:46 +0000,Amira Al Hussaini,Neutral,Female
114704,Tue, 05 Jan 2010 10:22:51 +0000,Katharine Ganly,Unknown,Female
114738,Tue, 12 Jan 2010 14:10:20 +0000,Katharine Ganly,Neutral,Female
11474,Thu, 08 Jun 2006 16:00:02 +0000,Salam Adil,Neutral,Male
11489,Thu, 08 Jun 2006 19:48:56 +0000,Fred Petrossian,Unknown,Male
114955,Wed, 06 Jan 2010 09:36:54 +0000,Ayesha Saldanha,Neutral,Female
11509,Fri, 09 Jun 2006 10:39:11 +0000,Salam Adil,Neutral,Male
115167,Thu, 07 Jan 2010 06:07:10 +0000,Hisham Almiraat,Unknown,Male
11517,Fri, 09 Jun 2006 10:41:11 +0000,Fred Petrossian,Unknown,Male
11520,Fri, 09 Jun 2006 10:41:47 +0000,Fred Petrossian,Neutral,Male
115209,Wed, 13 Jan 2010 01:15:08 +0000,Tarek Amr,Neutral,Male
115222,Sun, 10 Jan 2010 08:32:12 +0000,Hisham Almiraat,Neutral,Male
115246,Fri, 08 Jan 2010 12:33:39 +0000,Tarek Amr,Neutral,Male
115262,Fri, 08 Jan 2010 09:47:00 +0000,Mohamed ElGohary,Unknown,Male
115381,Fri, 08 Jan 2010 09:52:41 +0000,Riyadh Al Balushi,Neutral,Unknown
115596,Sun, 10 Jan 2010 08:46:56 +0000,Eman AbdElRahman,Male,Female
115603,Sun, 10 Jan 2010 08:47:47 +0000,Eman AbdElRahman,Male,Female
115610,Sun, 10 Jan 2010 08:48:33 +0000,Eman AbdElRahman,Male,Female
115616,Sun, 10 Jan 2010 08:49:48 +0000,Eman AbdElRahman,Male,Female
1157,Fri, 12 Aug 2005 15:50:13 +0000,Fred Petrossian,Neutral,Male
11575,Sun, 11 Jun 2006 06:49:48 +0000,Salam Adil,Neutral,Male
115768,Sun, 10 Jan 2010 15:40:46 +0000,Fred Petrossian,Unknown,Male
115801,Tue, 12 Jan 2010 14:12:23 +0000,Katharine Ganly,Unknown,Female
115852,Mon, 11 Jan 2010 06:57:20 +0000,Eduardo Avila,Male,Male
11599,Mon, 12 Jun 2006 03:46:51 +0000,David Sasaki,Neutral,Male
116001,Wed, 13 Jan 2010 15:59:09 +0000,Richard Wanjohi,Neutral,Male
1161,Fri, 12 Aug 2005 15:32:36 +0000,Haitham Sabbah,Male,Male
116157,Tue, 12 Jan 2010 20:11:55 +0000,Ayesha Saldanha,Neutral,Female
116186,Tue, 12 Jan 2010 13:51:03 +0000,Amira Al Hussaini,Unknown,Female
116188,Tue, 12 Jan 2010 13:52:16 +0000,Amira Al Hussaini,Unknown,Female
116190,Tue, 12 Jan 2010 13:53:29 +0000,Amira Al Hussaini,Unknown,Female
116192,Tue, 12 Jan 2010 13:54:24 +0000,Amira Al Hussaini,Female,Female
116199,Tue, 12 Jan 2010 15:07:00 +0000,Layal Al Khatib,Male,Unknown
1162,Fri, 12 Aug 2005 15:46:30 +0000,Haitham Sabbah,Unknown,Male
11625,Mon, 12 Jun 2006 17:13:00 +0000,Fred Petrossian,Unknown,Male
11632,Mon, 12 Jun 2006 19:33:23 +0000,Haitham Sabbah,Unknown,Male
11633,Mon, 12 Jun 2006 19:33:00 +0000,Haitham Sabbah,Unknown,Male
11634,Mon, 12 Jun 2006 19:32:52 +0000,Haitham Sabbah,Neutral,Male
11637,Mon, 12 Jun 2006 19:33:14 +0000,Haitham Sabbah,Unknown,Male
11638,Mon, 12 Jun 2006 19:31:52 +0000,Haitham Sabbah,Male,Male
1164,Fri, 12 Aug 2005 15:59:49 +0000,Haitham Sabbah,Male,Male
11647,Tue, 13 Jun 2006 08:17:30 +0000,Naseem Tarawnah,Neutral,Male
11650,Tue, 13 Jun 2006 07:14:09 +0000,Fred Petrossian,Unknown,Male
11666,Wed, 14 Jun 2006 05:46:26 +0000,Fred Petrossian,Neutral,Male
116663,Wed, 30 Nov -0001 00:00:00 +0000,Maya Norton,Neutral,Female
116743,Thu, 14 Jan 2010 13:19:12 +0000,Lina Ben Mhenni,Neutral,Female
116769,Thu, 14 Jan 2010 13:15:10 +0000,Jillian C. York,Male,Female
1168,Fri, 12 Aug 2005 16:15:04 +0000,Haitham Sabbah,Male,Male
11683,Tue, 13 Jun 2006 19:10:20 +0000,Haitham Sabbah,Male,Male
11684,Tue, 13 Jun 2006 19:10:41 +0000,Haitham Sabbah,Unknown,Male
11685,Tue, 13 Jun 2006 19:10:51 +0000,Haitham Sabbah,Unknown,Male
1170,Fri, 12 Aug 2005 16:28:33 +0000,Haitham Sabbah,Unknown,Male
117082,Fri, 15 Jan 2010 12:56:26 +0000,Marwa Rakha,Neutral,Female
117083,Fri, 15 Jan 2010 15:51:18 +0000,Tarek Amr,Unknown,Male
117192,Sat, 16 Jan 2010 20:00:57 +0000,Eman AbdElRahman,Female,Female
11720,Wed, 14 Jun 2006 17:47:31 +0000,Fred Petrossian,Unknown,Male
11721,Wed, 14 Jun 2006 17:47:41 +0000,Fred Petrossian,Unknown,Male
11730,Wed, 14 Jun 2006 21:06:53 +0000,Haitham Sabbah,Unknown,Male
117318,Sat, 16 Jan 2010 16:40:17 +0000,Jillian C. York,Unknown,Female
117321,Sat, 16 Jan 2010 20:00:24 +0000,Eman AbdElRahman,Unknown,Female
117324,Sat, 16 Jan 2010 19:59:43 +0000,Eman AbdElRahman,Male,Female
11733,Wed, 14 Jun 2006 21:10:56 +0000,Haitham Sabbah,Unknown,Male
11734,Wed, 14 Jun 2006 21:07:09 +0000,Haitham Sabbah,Neutral,Male
11740,Wed, 14 Jun 2006 21:07:26 +0000,Haitham Sabbah,Male,Male
11741,Wed, 14 Jun 2006 21:07:39 +0000,Haitham Sabbah,Unknown,Male
117426,Sun, 17 Jan 2010 06:13:25 +0000,Ebtihal Mahadeen,Neutral,Female
11743,Wed, 14 Jun 2006 21:55:32 +0000,Alice Backer,Male,Female
11745,Thu, 15 Jun 2006 00:40:34 +0000,Deborah Ann Dilley,Neutral,Female
117601,Sun, 17 Jan 2010 18:35:09 +0000,Hisham Almiraat,Neutral,Male
11783,Fri, 16 Jun 2006 05:33:18 +0000,Salam Adil,Neutral,Male
11784,Thu, 15 Jun 2006 18:42:57 +0000,Haitham Sabbah,Male,Male
117846,Sun, 17 Jan 2010 20:25:02 +0000,Fred Petrossian,Unknown,Male
11785,Thu, 15 Jun 2006 17:30:37 +0000,Fred Petrossian,Male,Male
11787,Thu, 15 Jun 2006 18:47:34 +0000,Fred Petrossian,Male,Male
117874,Mon, 18 Jan 2010 07:05:35 +0000,Tarek Amr,Neutral,Male
11788,Thu, 15 Jun 2006 18:42:48 +0000,Haitham Sabbah,Unknown,Male
117929,Mon, 18 Jan 2010 07:16:10 +0000,Eman AbdElRahman,Unknown,Female
117931,Mon, 18 Jan 2010 07:16:48 +0000,Eman AbdElRahman,Unknown,Female
117933,Mon, 18 Jan 2010 07:17:57 +0000,Eman AbdElRahman,Unknown,Female
117937,Mon, 18 Jan 2010 07:18:58 +0000,Eman AbdElRahman,Unknown,Female
117949,Mon, 18 Jan 2010 07:19:58 +0000,Eman AbdElRahman,Male,Female
118002,Mon, 18 Jan 2010 22:37:20 +0000,Eman AbdElRahman,Neutral,Female
118024,Mon, 18 Jan 2010 22:45:00 +0000,Anas Qtiesh,Male,Male
11805,Fri, 16 Jun 2006 05:58:14 +0000,Bharat,Neutral,Male
11807,Sat, 17 Jun 2006 05:47:31 +0000,Elijah Zarwan,Neutral,Male
118164,Mon, 18 Jan 2010 23:21:35 +0000,Lina Ben Mhenni,Unknown,Female
118298,Tue, 19 Jan 2010 11:54:43 +0000,Onnik Krikorian,Neutral,Male
118309,Tue, 19 Jan 2010 12:51:27 +0000,Onnik Krikorian,Unknown,Male
11838,Fri, 16 Jun 2006 18:47:43 +0000,Fred Petrossian,Male,Male
118395,Tue, 19 Jan 2010 19:53:03 +0000,Jillian C. York,Neutral,Female
118397,Tue, 19 Jan 2010 19:13:23 +0000,David Sasaki,Neutral,Male
118409,Tue, 19 Jan 2010 19:44:35 +0000,Jillian C. York,Male,Female
11841,Fri, 16 Jun 2006 20:37:28 +0000,Haitham Sabbah,Neutral,Male
118411,Tue, 19 Jan 2010 19:45:40 +0000,Jillian C. York,Unknown,Female
118413,Tue, 19 Jan 2010 19:47:15 +0000,Jillian C. York,Unknown,Female
11842,Fri, 16 Jun 2006 18:56:19 +0000,Fred Petrossian,Unknown,Male
118553,Wed, 20 Jan 2010 19:36:08 +0000,Marwa Rakha,Neutral,Female
118596,Thu, 21 Jan 2010 06:37:42 +0000,Eman AbdElRahman,Unknown,Female
118604,Thu, 21 Jan 2010 06:35:00 +0000,Eman AbdElRahman,Unknown,Female
118622,Thu, 21 Jan 2010 06:33:26 +0000,Eman AbdElRahman,Unknown,Female
118624,Thu, 21 Jan 2010 06:49:06 +0000,Marwa Rakha,Male,Female
118643,Wed, 20 Jan 2010 21:53:18 +0000,Onnik Krikorian,Unknown,Male
11872,Sun, 18 Jun 2006 04:04:38 +0000,Deborah Ann Dilley,Male,Female
11873,Mon, 19 Jun 2006 09:06:59 +0000,Fred Petrossian,Unknown,Male
11874,Mon, 19 Jun 2006 09:07:00 +0000,Fred Petrossian,Neutral,Male
11875,Mon, 19 Jun 2006 09:07:03 +0000,Fred Petrossian,Unknown,Male
11876,Tue, 20 Jun 2006 15:31:19 +0000,Mohamed Marwen Meddah,Male,Male
118784,Sun, 24 Jan 2010 06:53:46 +0000,Nermeen Edrees,Neutral,Female
118832,Sun, 24 Jan 2010 12:00:11 +0000,Fred Petrossian,Unknown,Male
118840,Fri, 22 Jan 2010 18:20:49 +0000,Ayesha Saldanha,Neutral,Female
118880,Sun, 24 Jan 2010 06:33:41 +0000,Lina Ben Mhenni,Neutral,Female
11890,Mon, 19 Jun 2006 18:47:52 +0000,Naseem Tarawnah,Neutral,Male
118994,Sat, 23 Jan 2010 06:16:15 +0000,Eman AbdElRahman,Male,Female
119,Fri, 08 Apr 2005 19:16:45 +0000,Rebecca MacKinnon,Neutral,Female
119001,Sat, 23 Jan 2010 06:17:59 +0000,Eman AbdElRahman,Unknown,Female
119006,Sat, 23 Jan 2010 06:18:45 +0000,Eman AbdElRahman,Male,Female
119010,Sat, 23 Jan 2010 06:20:09 +0000,Eman AbdElRahman,Unknown,Female
119017,Sat, 23 Jan 2010 06:21:07 +0000,Eman AbdElRahman,Male,Female
11905,Mon, 19 Jun 2006 19:39:45 +0000,Fred Petrossian,Neutral,Male
119179,Sun, 24 Jan 2010 06:09:34 +0000,Eman AbdElRahman,Unknown,Female
11919,Mon, 19 Jun 2006 20:54:04 +0000,Haitham Sabbah,Unknown,Male
1192,Sun, 14 Aug 2005 12:39:11 +0000,Haitham Sabbah,Male,Male
119225,Sun, 24 Jan 2010 07:08:06 +0000,Eman AbdElRahman,Neutral,Female
11923,Mon, 19 Jun 2006 20:53:55 +0000,Haitham Sabbah,Unknown,Male
11925,Mon, 19 Jun 2006 20:53:42 +0000,Haitham Sabbah,Unknown,Male
119251,Sun, 24 Jan 2010 06:04:24 +0000,Carmel L. Vaisman,Neutral,Female
119255,Sun, 24 Jan 2010 06:07:47 +0000,Eman AbdElRahman,Unknown,Female
119259,Sun, 24 Jan 2010 06:07:11 +0000,Eman AbdElRahman,Unknown,Female
11926,Mon, 19 Jun 2006 20:53:34 +0000,Haitham Sabbah,Unknown,Male
119280,Sun, 24 Jan 2010 05:28:06 +0000,Hisham Almiraat,Unknown,Male
1193,Sun, 14 Aug 2005 12:45:38 +0000,Haitham Sabbah,Unknown,Male
119368,Mon, 25 Jan 2010 20:09:14 +0000,Fred Petrossian,Female,Male
119428,Thu, 28 Jan 2010 16:20:03 +0000,Hisham Almiraat,Neutral,Male
119431,Sun, 24 Jan 2010 21:39:28 +0000,Jillian C. York,Unknown,Female
119437,Tue, 16 Mar 2010 06:23:57 +0000,Tarek Amr,Unknown,Male
11949,Tue, 20 Jun 2006 16:30:09 +0000,Fred Petrossian,Unknown,Male
119601,Tue, 26 Jan 2010 10:56:56 +0000,Andrew Heavens,Neutral,Male
119626,Mon, 25 Jan 2010 21:07:15 +0000,Amira Al Hussaini,Neutral,Female
11966,Tue, 20 Jun 2006 19:04:22 +0000,Haitham Sabbah,Unknown,Male
11967,Tue, 20 Jun 2006 19:04:26 +0000,Haitham Sabbah,Unknown,Male
11968,Tue, 20 Jun 2006 19:04:30 +0000,Haitham Sabbah,Unknown,Male
119681,Tue, 26 Jan 2010 06:38:29 +0000,Jillian C. York,Neutral,Female
11969,Tue, 20 Jun 2006 19:04:34 +0000,Haitham Sabbah,Neutral,Male
1197,Mon, 15 Aug 2005 10:40:12 +0000,Haitham Sabbah,Neutral,Male
119747,Tue, 26 Jan 2010 20:32:07 +0000,Ebtihal Mahadeen,Neutral,Female
119780,Tue, 16 Feb 2010 06:59:50 +0000,Layal Al Khatib,Male,Unknown
1198,Mon, 15 Aug 2005 11:23:59 +0000,Haitham Sabbah,Neutral,Male
1199,Mon, 15 Aug 2005 11:54:06 +0000,Haitham Sabbah,Unknown,Male
119914,Wed, 27 Jan 2010 16:22:02 +0000,Ayesha Saldanha,Neutral,Female
119918,Thu, 28 Jan 2010 16:04:47 +0000,Marwa Rakha,Neutral,Female
119940,Fri, 29 Jan 2010 16:09:06 +0000,Fred Petrossian,Neutral,Male
119956,Thu, 28 Jan 2010 16:16:25 +0000,Katharine Ganly,Unknown,Female
11998,Wed, 21 Jun 2006 16:14:15 +0000,Fred Petrossian,Male,Male
1200,Mon, 15 Aug 2005 12:19:09 +0000,Haitham Sabbah,Male,Male
12002,Wed, 21 Jun 2006 14:33:10 +0000,Deborah Ann Dilley,Neutral,Female
12003,Wed, 21 Jun 2006 19:59:55 +0000,Fred Petrossian,Unknown,Male
1201,Mon, 15 Aug 2005 12:37:24 +0000,Haitham Sabbah,Neutral,Male
1202,Mon, 15 Aug 2005 12:53:44 +0000,Haitham Sabbah,Male,Male
12023,Wed, 21 Jun 2006 20:38:54 +0000,Georgia Popplewell,Neutral,Female
12026,Wed, 21 Jun 2006 21:24:08 +0000,Rachel Rawlins,Male,Female
12034,Wed, 21 Jun 2006 22:54:16 +0000,Rachel Rawlins,Neutral,Female
120354,Fri, 29 Jan 2010 15:46:19 +0000,Anas Qtiesh,Unknown,Male
120508,Sun, 31 Jan 2010 19:31:41 +0000,Fred Petrossian,Neutral,Male
120530,Sat, 30 Jan 2010 18:49:10 +0000,Fred Petrossian,Male,Male
120545,Sat, 30 Jan 2010 20:16:22 +0000,Fred Petrossian,Unknown,Male
12063,Fri, 23 Jun 2006 12:53:46 +0000,Fred Petrossian,Neutral,Male
12064,Fri, 23 Jun 2006 12:31:36 +0000,Fred Petrossian,Unknown,Male
12065,Thu, 22 Jun 2006 17:27:52 +0000,Elijah Zarwan,Male,Male
120672,Tue, 02 Feb 2010 08:06:17 +0000,Hisham Almiraat,Neutral,Male
12068,Thu, 22 Jun 2006 18:40:44 +0000,Fred Petrossian,Male,Male
120844,Thu, 04 Feb 2010 12:36:35 +0000,Mays Dagher,Neutral,Female
120919,Wed, 30 Nov -0001 00:00:00 +0000,Richard Wanjohi,Neutral,Male
120962,Wed, 03 Feb 2010 05:57:56 +0000,Tarek Amr,Neutral,Male
121,Tue, 12 Apr 2005 03:14:00 +0000,Hossein Derakhshan,Female,Male
1210,Mon, 15 Aug 2005 19:24:14 +0000,Haitham Sabbah,Unknown,Male
121071,Wed, 03 Feb 2010 06:00:53 +0000,Yazan Badran,Male,Male
121074,Wed, 03 Feb 2010 06:56:15 +0000,Yazan Badran,Unknown,Male
121078,Wed, 03 Feb 2010 06:54:37 +0000,Yazan Badran,Neutral,Male
12117,Fri, 23 Jun 2006 16:09:19 +0000,Haitham Sabbah,Unknown,Male
12118,Fri, 23 Jun 2006 16:09:15 +0000,Haitham Sabbah,Male,Male
12119,Fri, 23 Jun 2006 16:09:10 +0000,Haitham Sabbah,Neutral,Male
12120,Fri, 23 Jun 2006 16:09:05 +0000,Haitham Sabbah,Male,Male
121389,Sun, 07 Feb 2010 17:52:47 +0000,Riyadh Al Balushi,Unknown,Unknown
12146,Sat, 24 Jun 2006 16:15:47 +0000,Salam Adil,Neutral,Male
12148,Sat, 24 Jun 2006 16:36:24 +0000,Fred Petrossian,Unknown,Male
12149,Sun, 25 Jun 2006 15:30:13 +0000,Fred Petrossian,Unknown,Male
12152,Sun, 25 Jun 2006 15:21:03 +0000,Yazan Badran,Neutral,Male
12153,Sun, 25 Jun 2006 03:30:13 +0000,Deborah Ann Dilley,Neutral,Female
12156,Tue, 27 Jun 2006 09:38:52 +0000,Fred Petrossian,Male,Male
121564,Wed, 10 Feb 2010 05:46:48 +0000,Jillian C. York,Unknown,Female
121576,Sun, 07 Feb 2010 05:49:32 +0000,Anas Qtiesh,Neutral,Male
121644,Sun, 07 Feb 2010 17:50:24 +0000,Yazan Badran,Neutral,Male
