id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
108677,Sun, 29 Nov 2009 01:27:47 +0000,Gregory Asmolov,Unknown,Male,65,1
1087,Wed, 10 Aug 2005 17:35:34 +0000,Paul Frankenstein,Unknown,Male,25,1
10870,Thu, 25 May 2006 18:57:00 +0000,Veronica Khokhlova,Unknown,Female,25,1
10872,Thu, 25 May 2006 18:56:22 +0000,Veronica Khokhlova,Male,Female,39,1
10874,Thu, 25 May 2006 18:57:09 +0000,Veronica Khokhlova,Unknown,Female,62,1
108770,Sat, 28 Nov 2009 05:19:43 +0000,Veronica Khokhlova,Neutral,Female,979,43
108821,Sun, 29 Nov 2009 00:51:54 +0000,M L,Neutral,Unknown,734,19
10886,Thu, 25 May 2006 20:49:16 +0000,Veronica Khokhlova,Male,Female,117,1
108878,Sun, 29 Nov 2009 05:47:42 +0000,Gregory Asmolov,Neutral,Male,1601,50
10888,Thu, 25 May 2006 21:41:31 +0000,Veronica Khokhlova,Unknown,Female,14,1
10889,Thu, 25 May 2006 21:49:45 +0000,Veronica Khokhlova,Unknown,Female,49,1
10890,Thu, 25 May 2006 21:56:17 +0000,Veronica Khokhlova,Unknown,Female,58,1
108952,Wed, 02 Dec 2009 02:51:34 +0000,Alexey Sidorenko,Unknown,Male,39,1
108957,Fri, 11 Dec 2009 04:59:56 +0000,Alexey Sidorenko,Unknown,Male,40,1
108959,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Male,Male,52,1
109005,Sun, 29 Nov 2009 22:09:14 +0000,Alexey Sidorenko,Unknown,Male,59,1
109058,Mon, 30 Nov 2009 07:38:08 +0000,Juliana Rincón Parra,Neutral,Female,369,26
10917,Fri, 26 May 2006 18:18:41 +0000,Veronica Khokhlova,Male,Female,51,1
10918,Fri, 26 May 2006 18:20:50 +0000,Veronica Khokhlova,Unknown,Female,48,1
10932,Fri, 26 May 2006 18:21:15 +0000,Veronica Khokhlova,Unknown,Female,96,1
10933,Fri, 26 May 2006 18:20:27 +0000,Veronica Khokhlova,Male,Female,84,1
109372,Wed, 02 Dec 2009 01:19:04 +0000,Veronica Khokhlova,Unknown,Female,25,1
109386,Wed, 02 Dec 2009 01:56:34 +0000,Veronica Khokhlova,Unknown,Female,52,1
109388,Wed, 02 Dec 2009 02:02:21 +0000,Veronica Khokhlova,Unknown,Female,11,1
10946,Fri, 26 May 2006 18:21:34 +0000,Veronica Khokhlova,Female,Female,44,1
109477,Wed, 02 Dec 2009 20:47:28 +0000,Alexey Sidorenko,Unknown,Male,25,1
10949,Fri, 26 May 2006 18:21:46 +0000,Veronica Khokhlova,Unknown,Female,19,1
10951,Fri, 26 May 2006 18:18:26 +0000,Veronica Khokhlova,Unknown,Female,52,1
109578,Wed, 02 Dec 2009 23:15:47 +0000,Veronica Khokhlova,Unknown,Female,76,1
109583,Wed, 02 Dec 2009 23:22:44 +0000,Veronica Khokhlova,Unknown,Female,29,1
109585,Wed, 02 Dec 2009 23:35:29 +0000,Veronica Khokhlova,Unknown,Female,22,1
109588,Wed, 02 Dec 2009 23:43:06 +0000,Veronica Khokhlova,Unknown,Female,39,1
109596,Thu, 03 Dec 2009 00:16:07 +0000,Veronica Khokhlova,Unknown,Female,48,1
109599,Thu, 03 Dec 2009 01:04:52 +0000,Veronica Khokhlova,Neutral,Female,116,1
109605,Thu, 03 Dec 2009 01:18:09 +0000,Veronica Khokhlova,Unknown,Female,34,1
109617,Thu, 03 Dec 2009 01:59:58 +0000,Veronica Khokhlova,Unknown,Female,30,1
109623,Thu, 03 Dec 2009 02:13:26 +0000,Veronica Khokhlova,Neutral,Female,79,1
109673,Fri, 04 Dec 2009 02:34:53 +0000,Tibor Blazko,Male,Male,947,75
10968,Sat, 27 May 2006 00:24:54 +0000,Veronica Khokhlova,Neutral,Female,752,43
1097,Wed, 10 Aug 2005 19:15:17 +0000,Paul Frankenstein,Unknown,Male,40,1
109801,Thu, 03 Dec 2009 22:42:19 +0000,Alexey Sidorenko,Unknown,Male,32,1
109814,Fri, 04 Dec 2009 07:08:18 +0000,Alexey Sidorenko,Neutral,Male,524,19
10987,Tue, 30 May 2006 20:06:06 +0000,Veronica Khokhlova,Neutral,Female,1105,57
10992,Mon, 29 May 2006 18:55:50 +0000,Veronica Khokhlova,Unknown,Female,16,1
10993,Mon, 29 May 2006 18:55:34 +0000,Veronica Khokhlova,Unknown,Female,51,1
10994,Mon, 29 May 2006 18:55:13 +0000,Veronica Khokhlova,Unknown,Female,37,1
109963,Sat, 05 Dec 2009 03:45:25 +0000,Gregory Asmolov,Neutral,Male,1104,43
110083,Sun, 06 Dec 2009 05:17:21 +0000,Alexey Sidorenko,Unknown,Male,37,1
110089,Sun, 06 Dec 2009 03:44:59 +0000,Veronica Khokhlova,Neutral,Female,1440,47
11012,Mon, 29 May 2006 18:56:19 +0000,Veronica Khokhlova,Unknown,Female,53,1
11024,Mon, 29 May 2006 18:56:03 +0000,Veronica Khokhlova,Unknown,Female,36,1
11032,Mon, 29 May 2006 22:00:42 +0000,Veronica Khokhlova,Neutral,Female,46,1
110349,Mon, 07 Dec 2009 19:09:09 +0000,Alexey Sidorenko,Unknown,Male,27,1
11038,Mon, 29 May 2006 22:01:14 +0000,Veronica Khokhlova,Unknown,Female,74,1
110528,Tue, 08 Dec 2009 02:17:17 +0000,Veronica Khokhlova,Unknown,Female,47,1
110533,Tue, 08 Dec 2009 02:20:42 +0000,Veronica Khokhlova,Unknown,Female,20,1
110536,Tue, 08 Dec 2009 02:23:24 +0000,Veronica Khokhlova,Unknown,Female,20,1
110540,Tue, 08 Dec 2009 02:27:18 +0000,Veronica Khokhlova,Unknown,Female,18,1
110542,Tue, 08 Dec 2009 02:30:36 +0000,Veronica Khokhlova,Unknown,Female,18,1
110544,Tue, 08 Dec 2009 02:35:47 +0000,Veronica Khokhlova,Unknown,Female,57,1
110546,Tue, 08 Dec 2009 02:43:14 +0000,Veronica Khokhlova,Unknown,Female,28,1
110660,Tue, 08 Dec 2009 20:13:16 +0000,Alexey Sidorenko,Unknown,Male,27,1
110684,Tue, 22 Dec 2009 06:07:43 +0000,Gregory Asmolov,Neutral,Male,2464,67
110708,Sun, 20 Dec 2009 06:40:05 +0000,Gregory Asmolov,Neutral,Male,3122,108
11072,Tue, 30 May 2006 22:17:54 +0000,Veronica Khokhlova,Unknown,Female,49,1
11073,Tue, 30 May 2006 22:18:34 +0000,Veronica Khokhlova,Unknown,Female,11,1
11074,Tue, 30 May 2006 22:18:53 +0000,Veronica Khokhlova,Unknown,Female,17,1
11075,Tue, 30 May 2006 22:18:08 +0000,Veronica Khokhlova,Male,Female,100,1
110751,Wed, 09 Dec 2009 10:26:18 +0000,Sinisa Boljanovic,Neutral,Male,607,41
11077,Tue, 30 May 2006 22:18:21 +0000,Veronica Khokhlova,Unknown,Female,69,1
11078,Tue, 30 May 2006 22:19:04 +0000,Veronica Khokhlova,Unknown,Female,77,1
11079,Tue, 30 May 2006 22:19:17 +0000,Veronica Khokhlova,Unknown,Female,30,1
110932,Thu, 10 Dec 2009 02:04:36 +0000,Veronica Khokhlova,Unknown,Female,63,1
110934,Thu, 10 Dec 2009 02:10:16 +0000,Veronica Khokhlova,Unknown,Female,29,1
110936,Thu, 10 Dec 2009 02:14:16 +0000,Veronica Khokhlova,Unknown,Female,12,1
110940,Thu, 10 Dec 2009 02:51:36 +0000,Veronica Khokhlova,Unknown,Female,14,1
110942,Thu, 10 Dec 2009 03:02:02 +0000,Vadim Isakov,Neutral,Male,46,1
110943,Thu, 10 Dec 2009 03:03:18 +0000,Veronica Khokhlova,Unknown,Female,39,1
110949,Thu, 10 Dec 2009 03:13:21 +0000,Veronica Khokhlova,Unknown,Female,48,1
110951,Thu, 10 Dec 2009 03:21:47 +0000,Veronica Khokhlova,Unknown,Female,57,1
110953,Thu, 10 Dec 2009 03:31:51 +0000,Veronica Khokhlova,Unknown,Female,52,1
111125,Fri, 11 Dec 2009 02:39:11 +0000,Veronica Khokhlova,Neutral,Female,597,17
111170,Fri, 11 Dec 2009 21:03:24 +0000,Alexey Sidorenko,Unknown,Male,40,1
111204,Sun, 20 Dec 2009 00:59:52 +0000,M L,Neutral,Unknown,865,37
111207,Fri, 11 Dec 2009 22:40:45 +0000,Veronica Khokhlova,Unknown,Female,35,1
111209,Fri, 11 Dec 2009 22:46:38 +0000,Veronica Khokhlova,Unknown,Female,22,1
111212,Fri, 11 Dec 2009 22:56:58 +0000,Veronica Khokhlova,Unknown,Female,56,1
111214,Sat, 12 Dec 2009 02:37:52 +0000,Veronica Khokhlova,Neutral,Female,1704,66
111225,Sat, 12 Dec 2009 02:42:54 +0000,Vadim Isakov,Unknown,Male,36,1
111240,Sat, 12 Dec 2009 07:18:26 +0000,Vadim Isakov,Unknown,Male,31,1
111287,Sat, 12 Dec 2009 20:14:39 +0000,Alexey Sidorenko,Unknown,Male,50,1
11132,Wed, 31 May 2006 20:04:17 +0000,Veronica Khokhlova,Unknown,Female,35,1
11133,Wed, 31 May 2006 20:04:00 +0000,Veronica Khokhlova,Unknown,Female,34,1
11134,Wed, 31 May 2006 20:05:21 +0000,Veronica Khokhlova,Neutral,Female,99,1
11135,Wed, 31 May 2006 20:05:10 +0000,Veronica Khokhlova,Male,Female,36,1
111367,Sun, 13 Dec 2009 01:11:15 +0000,Veronica Khokhlova,Male,Female,32,1
11137,Wed, 31 May 2006 20:04:45 +0000,Veronica Khokhlova,Unknown,Female,32,1
11138,Wed, 31 May 2006 20:05:01 +0000,Veronica Khokhlova,Unknown,Female,53,1
111413,Sun, 13 Dec 2009 21:30:55 +0000,Alexey Sidorenko,Unknown,Male,42,1
11149,Wed, 31 May 2006 21:00:19 +0000,Veronica Khokhlova,Unknown,Female,22,1
111502,Mon, 14 Dec 2009 03:35:22 +0000,Vadim Isakov,Male,Male,27,1
111692,Tue, 15 Dec 2009 07:25:36 +0000,Vadim Isakov,Unknown,Male,901,31
111725,Wed, 16 Dec 2009 03:16:59 +0000,Alexey Sidorenko,Unknown,Male,46,1
11180,Thu, 01 Jun 2006 11:26:10 +0000,Veronica Khokhlova,Unknown,Female,112,1
11181,Thu, 01 Jun 2006 11:25:29 +0000,Veronica Khokhlova,Unknown,Female,43,1
111814,Tue, 15 Dec 2009 23:29:39 +0000,Jakub Górnicki,Unknown,Male,230,23
11182,Thu, 01 Jun 2006 11:26:01 +0000,Veronica Khokhlova,Unknown,Female,62,1
11183,Thu, 01 Jun 2006 11:25:51 +0000,Veronica Khokhlova,Male,Female,82,1
11184,Thu, 01 Jun 2006 11:26:20 +0000,Veronica Khokhlova,Male,Female,58,1
11187,Thu, 01 Jun 2006 21:57:06 +0000,Veronica Khokhlova,Male,Female,24,1
11189,Thu, 01 Jun 2006 21:57:23 +0000,Veronica Khokhlova,Male,Female,27,1
111988,Sat, 19 Dec 2009 23:51:18 +0000,Veronica Khokhlova,Male,Female,2151,141
112107,Thu, 17 Dec 2009 22:50:41 +0000,Alexey Sidorenko,Unknown,Male,44,1
112116,Fri, 18 Dec 2009 00:18:20 +0000,Juliana Rincón Parra,Neutral,Female,849,33
112135,Fri, 18 Dec 2009 01:35:08 +0000,Vadim Isakov,Unknown,Male,51,1
112164,Sat, 19 Dec 2009 00:21:55 +0000,Alexey Sidorenko,Unknown,Male,46,1
11222,Fri, 02 Jun 2006 13:07:08 +0000,Veronica Khokhlova,Unknown,Female,10,1
11223,Fri, 02 Jun 2006 13:06:32 +0000,Veronica Khokhlova,Unknown,Female,75,1
11224,Fri, 02 Jun 2006 13:06:56 +0000,Veronica Khokhlova,Unknown,Female,111,1
11226,Fri, 02 Jun 2006 13:06:04 +0000,Veronica Khokhlova,Unknown,Female,31,1
11227,Fri, 02 Jun 2006 13:07:21 +0000,Veronica Khokhlova,Unknown,Female,50,1
11229,Fri, 02 Jun 2006 15:04:12 +0000,Veronica Khokhlova,Unknown,Female,28,1
11230,Fri, 02 Jun 2006 15:03:17 +0000,Veronica Khokhlova,Neutral,Female,90,1
11231,Fri, 02 Jun 2006 15:04:45 +0000,Veronica Khokhlova,Male,Female,32,1
11232,Fri, 02 Jun 2006 15:04:58 +0000,Veronica Khokhlova,Unknown,Female,30,1
11233,Fri, 02 Jun 2006 15:02:04 +0000,Veronica Khokhlova,Unknown,Female,16,1
11234,Fri, 02 Jun 2006 15:02:21 +0000,Veronica Khokhlova,Unknown,Female,20,1
11235,Fri, 02 Jun 2006 15:02:48 +0000,Veronica Khokhlova,Unknown,Female,22,1
11236,Fri, 02 Jun 2006 15:03:01 +0000,Veronica Khokhlova,Unknown,Female,47,1
112498,Mon, 21 Dec 2009 19:08:51 +0000,Veronica Khokhlova,Female,Female,78,1
112537,Tue, 22 Dec 2009 02:46:06 +0000,Sylwia Presley,Neutral,Female,599,22
112604,Wed, 23 Dec 2009 08:22:23 +0000,Alexey Sidorenko,Male,Male,39,1
11263,Fri, 02 Jun 2006 23:28:52 +0000,Veronica Khokhlova,Neutral,Female,621,46
112950,Fri, 25 Dec 2009 15:17:31 +0000,Tibor Blazko,Neutral,Male,597,54
112977,Thu, 24 Dec 2009 01:18:54 +0000,Veronica Khokhlova,Unknown,Female,50,1
112982,Thu, 24 Dec 2009 01:42:48 +0000,Veronica Khokhlova,Unknown,Female,44,1
11299,Mon, 05 Jun 2006 13:00:36 +0000,Georgia Popplewell,Unknown,Female,74,1
112990,Thu, 24 Dec 2009 02:49:06 +0000,Veronica Khokhlova,Unknown,Female,26,1
112992,Thu, 24 Dec 2009 02:55:41 +0000,Veronica Khokhlova,Unknown,Female,11,1
112994,Thu, 24 Dec 2009 03:02:46 +0000,Veronica Khokhlova,Unknown,Female,15,1
112996,Thu, 24 Dec 2009 03:18:20 +0000,Veronica Khokhlova,Unknown,Female,28,1
112998,Thu, 24 Dec 2009 03:29:28 +0000,Veronica Khokhlova,Unknown,Female,14,1
11301,Sat, 10 Jun 2006 06:57:53 +0000,Georgia Popplewell,Unknown,Female,239,25
113103,Fri, 25 Dec 2009 01:37:17 +0000,Veronica Khokhlova,Unknown,Female,55,1
113106,Fri, 25 Dec 2009 02:25:05 +0000,Veronica Khokhlova,Unknown,Female,13,1
113108,Fri, 25 Dec 2009 02:34:09 +0000,Veronica Khokhlova,Unknown,Female,52,1
113110,Fri, 25 Dec 2009 02:43:02 +0000,Veronica Khokhlova,Unknown,Female,17,1
113112,Fri, 25 Dec 2009 03:09:09 +0000,Veronica Khokhlova,Unknown,Female,36,2
11323,Mon, 05 Jun 2006 20:38:34 +0000,Veronica Khokhlova,Neutral,Female,135,1
113242,Sun, 27 Dec 2009 23:48:02 +0000,Vadim Isakov,Neutral,Male,1710,42
11326,Mon, 05 Jun 2006 20:36:37 +0000,Veronica Khokhlova,Unknown,Female,110,1
11327,Mon, 05 Jun 2006 20:38:19 +0000,Veronica Khokhlova,Unknown,Female,135,1
11329,Mon, 05 Jun 2006 20:38:45 +0000,Veronica Khokhlova,Unknown,Female,24,1
11331,Mon, 05 Jun 2006 20:39:09 +0000,Veronica Khokhlova,Unknown,Female,55,1
11334,Mon, 05 Jun 2006 20:37:55 +0000,Veronica Khokhlova,Unknown,Female,16,1
11337,Mon, 05 Jun 2006 20:37:44 +0000,Veronica Khokhlova,Unknown,Female,44,1
11340,Mon, 05 Jun 2006 20:37:35 +0000,Veronica Khokhlova,Male,Female,62,1
11341,Mon, 05 Jun 2006 20:37:21 +0000,Veronica Khokhlova,Unknown,Female,33,1
11344,Mon, 05 Jun 2006 20:36:49 +0000,Veronica Khokhlova,Male,Female,16,1
11345,Mon, 05 Jun 2006 20:37:01 +0000,Veronica Khokhlova,Unknown,Female,18,1
11347,Mon, 05 Jun 2006 22:56:56 +0000,Veronica Khokhlova,Neutral,Female,732,37
113480,Tue, 29 Dec 2009 01:43:27 +0000,Veronica Khokhlova,Unknown,Female,31,1
113524,Wed, 30 Dec 2009 06:25:26 +0000,Alexey Sidorenko,Male,Male,44,1
113528,Wed, 30 Dec 2009 02:26:18 +0000,Alexey Sidorenko,Female,Male,42,1
113536,Sat, 02 Jan 2010 00:46:43 +0000,Alexey Sidorenko,Unknown,Male,39,1
113540,Sat, 02 Jan 2010 00:52:02 +0000,Alexey Sidorenko,Unknown,Male,32,1
11365,Tue, 06 Jun 2006 12:33:53 +0000,Veronica Khokhlova,Unknown,Female,47,1
11366,Tue, 06 Jun 2006 12:35:03 +0000,Veronica Khokhlova,Unknown,Female,20,1
11367,Tue, 06 Jun 2006 12:34:39 +0000,Veronica Khokhlova,Unknown,Female,14,1
11368,Tue, 06 Jun 2006 12:35:16 +0000,Veronica Khokhlova,Neutral,Female,89,1
11369,Tue, 06 Jun 2006 12:34:15 +0000,Veronica Khokhlova,Female,Female,32,1
113704,Wed, 30 Dec 2009 02:46:58 +0000,Veronica Khokhlova,Unknown,Female,20,1
113707,Wed, 30 Dec 2009 02:50:39 +0000,Veronica Khokhlova,Male,Female,86,1
113709,Wed, 30 Dec 2009 02:56:19 +0000,Veronica Khokhlova,Unknown,Female,19,1
113711,Wed, 30 Dec 2009 03:00:19 +0000,Veronica Khokhlova,Unknown,Female,72,1
11388,Wed, 07 Jun 2006 00:46:31 +0000,Veronica Khokhlova,Neutral,Female,555,27
113987,Thu, 31 Dec 2009 01:18:39 +0000,Veronica Khokhlova,Unknown,Female,43,1
113989,Thu, 31 Dec 2009 01:27:04 +0000,Veronica Khokhlova,Unknown,Female,22,1
113991,Thu, 31 Dec 2009 01:31:35 +0000,Veronica Khokhlova,Unknown,Female,42,1
113993,Thu, 31 Dec 2009 01:47:11 +0000,Veronica Khokhlova,Unknown,Female,45,1
113995,Thu, 31 Dec 2009 01:51:47 +0000,Veronica Khokhlova,Male,Female,39,1
114210,Fri, 01 Jan 2010 06:15:36 +0000,Juliana Rincón Parra,Neutral,Female,385,31
114220,Fri, 01 Jan 2010 06:06:55 +0000,Vadim Isakov,Unknown,Male,31,1
11427,Wed, 07 Jun 2006 20:16:01 +0000,Veronica Khokhlova,Male,Female,51,1
11428,Wed, 07 Jun 2006 20:14:35 +0000,Veronica Khokhlova,Unknown,Female,53,1
11430,Wed, 07 Jun 2006 20:15:44 +0000,Veronica Khokhlova,Female,Female,66,1
11431,Wed, 07 Jun 2006 20:12:17 +0000,Veronica Khokhlova,Unknown,Female,16,1
11433,Wed, 07 Jun 2006 20:14:48 +0000,Veronica Khokhlova,Unknown,Female,100,1
114399,Sun, 03 Jan 2010 06:34:26 +0000,Vadim Isakov,Unknown,Male,42,1
114468,Mon, 04 Jan 2010 20:42:33 +0000,M L,Neutral,Unknown,583,31
11467,Thu, 08 Jun 2006 11:15:40 +0000,Veronica Khokhlova,Unknown,Female,81,1
11468,Thu, 08 Jun 2006 11:15:24 +0000,Veronica Khokhlova,Male,Female,105,1
11469,Thu, 08 Jun 2006 11:15:12 +0000,Veronica Khokhlova,Male,Female,75,1
1147,Thu, 11 Aug 2005 21:57:04 +0000,Paul Frankenstein,Unknown,Male,15,1
11471,Thu, 08 Jun 2006 11:14:50 +0000,Veronica Khokhlova,Male,Female,103,1
11472,Thu, 08 Jun 2006 11:15:48 +0000,Veronica Khokhlova,Unknown,Female,38,1
114739,Mon, 04 Jan 2010 23:58:42 +0000,Sylwia Presley,Neutral,Female,582,20
114792,Tue, 05 Jan 2010 00:29:52 +0000,Vadim Isakov,Unknown,Male,47,1
1148,Thu, 11 Aug 2005 22:00:11 +0000,Paul Frankenstein,Female,Male,61,1
115309,Sat, 09 Jan 2010 00:24:20 +0000,Tibor Blazko,Neutral,Male,936,99
11541,Fri, 09 Jun 2006 20:59:03 +0000,Veronica Khokhlova,Male,Female,34,1
11546,Fri, 09 Jun 2006 21:07:54 +0000,Veronica Khokhlova,Neutral,Female,75,1
11547,Fri, 09 Jun 2006 21:07:41 +0000,Veronica Khokhlova,Male,Female,33,1
115477,Sat, 09 Jan 2010 01:59:11 +0000,Andrei Skvarsky,Neutral,Male,2140,121
11551,Fri, 09 Jun 2006 21:07:19 +0000,Veronica Khokhlova,Female,Female,73,1
11552,Fri, 09 Jun 2006 20:59:41 +0000,Veronica Khokhlova,Unknown,Female,18,1
11553,Fri, 09 Jun 2006 21:18:52 +0000,Veronica Khokhlova,Male,Female,41,1
11554,Fri, 09 Jun 2006 23:36:56 +0000,Veronica Khokhlova,Neutral,Female,571,53
115556,Sat, 09 Jan 2010 18:35:41 +0000,Alexey Sidorenko,Unknown,Male,39,1
115591,Thu, 14 Jan 2010 01:17:48 +0000,Alexey Sidorenko,Neutral,Male,991,34
115691,Sun, 10 Jan 2010 23:55:33 +0000,Sylwia Presley,Neutral,Female,1106,65
115695,Sat, 09 Jan 2010 23:49:20 +0000,Vadim Isakov,Unknown,Male,41,1
115769,Mon, 11 Jan 2010 00:40:59 +0000,Sylwia Presley,Neutral,Female,862,42
11578,Mon, 12 Jun 2006 17:22:34 +0000,Veronica Khokhlova,Female,Female,32,1
11579,Mon, 12 Jun 2006 17:23:42 +0000,Veronica Khokhlova,Unknown,Female,42,1
11580,Mon, 12 Jun 2006 17:22:59 +0000,Veronica Khokhlova,Male,Female,32,1
11581,Mon, 12 Jun 2006 17:21:23 +0000,Veronica Khokhlova,Female,Female,46,1
11582,Mon, 12 Jun 2006 17:16:51 +0000,Veronica Khokhlova,Unknown,Female,34,1
11583,Mon, 12 Jun 2006 17:21:46 +0000,Veronica Khokhlova,Unknown,Female,60,1
11584,Mon, 12 Jun 2006 17:22:14 +0000,Veronica Khokhlova,Unknown,Female,23,1
11585,Mon, 12 Jun 2006 17:20:52 +0000,Veronica Khokhlova,Neutral,Female,107,1
115850,Mon, 11 Jan 2010 01:15:08 +0000,Alexey Sidorenko,Unknown,Male,38,1
11586,Mon, 12 Jun 2006 17:23:19 +0000,Veronica Khokhlova,Unknown,Female,29,1
116146,Wed, 13 Jan 2010 00:48:54 +0000,Alexey Sidorenko,Male,Male,34,1
116149,Tue, 12 Jan 2010 16:48:56 +0000,Alexey Sidorenko,Unknown,Male,39,1
116151,Thu, 28 Jan 2010 04:00:47 +0000,Alexey Sidorenko,Neutral,Male,1680,56
116221,Thu, 14 Jan 2010 00:53:39 +0000,M L,Neutral,Unknown,1062,35
11642,Tue, 13 Jun 2006 08:19:42 +0000,Veronica Khokhlova,Unknown,Female,24,1
11643,Tue, 13 Jun 2006 08:20:07 +0000,Veronica Khokhlova,Unknown,Female,20,1
11653,Tue, 13 Jun 2006 08:20:31 +0000,Veronica Khokhlova,Unknown,Female,38,1
1166,Fri, 12 Aug 2005 16:06:26 +0000,Paul Frankenstein,Unknown,Male,19,1
116605,Wed, 13 Jan 2010 23:42:36 +0000,Alexey Sidorenko,Unknown,Male,33,1
116614,Wed, 13 Jan 2010 23:36:18 +0000,Alexey Sidorenko,Unknown,Male,41,1
11664,Tue, 13 Jun 2006 12:45:47 +0000,Veronica Khokhlova,Unknown,Female,29,1
11665,Tue, 13 Jun 2006 12:52:54 +0000,Veronica Khokhlova,Unknown,Female,41,1
11667,Tue, 13 Jun 2006 12:59:37 +0000,Veronica Khokhlova,Unknown,Female,107,1
116730,Thu, 14 Jan 2010 18:08:33 +0000,Alexey Sidorenko,Neutral,Male,41,1
11692,Tue, 13 Jun 2006 22:37:58 +0000,Veronica Khokhlova,Neutral,Female,621,57
116978,Fri, 15 Jan 2010 00:22:52 +0000,Alexey Sidorenko,Neutral,Male,816,25
11726,Wed, 14 Jun 2006 19:28:28 +0000,Veronica Khokhlova,Unknown,Female,45,1
11735,Wed, 14 Jun 2006 20:46:14 +0000,Veronica Khokhlova,Unknown,Female,27,1
11736,Wed, 14 Jun 2006 20:47:12 +0000,Veronica Khokhlova,Male,Female,71,1
11737,Wed, 14 Jun 2006 20:49:04 +0000,Veronica Khokhlova,Unknown,Female,20,1
11738,Wed, 14 Jun 2006 20:50:18 +0000,Veronica Khokhlova,Unknown,Female,19,1
11739,Wed, 14 Jun 2006 20:51:35 +0000,Veronica Khokhlova,Neutral,Female,88,1
117458,Sun, 24 Jan 2010 20:32:29 +0000,Gregory Asmolov,Neutral,Male,2972,95
11773,Thu, 15 Jun 2006 22:41:06 +0000,Veronica Khokhlova,Neutral,Female,170,1
11774,Thu, 15 Jun 2006 22:43:32 +0000,Veronica Khokhlova,Unknown,Female,86,1
117795,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Unknown,Male,60,1
11789,Thu, 15 Jun 2006 22:55:14 +0000,Veronica Khokhlova,Male,Female,23,1
11790,Thu, 15 Jun 2006 22:46:58 +0000,Veronica Khokhlova,Unknown,Female,49,1
11791,Thu, 15 Jun 2006 22:23:39 +0000,Veronica Khokhlova,Unknown,Female,22,1
11792,Thu, 15 Jun 2006 22:24:56 +0000,Veronica Khokhlova,Unknown,Female,16,1
11793,Thu, 15 Jun 2006 22:26:05 +0000,Veronica Khokhlova,Male,Female,28,1
11794,Thu, 15 Jun 2006 22:28:16 +0000,Veronica Khokhlova,Female,Female,34,1
11795,Thu, 15 Jun 2006 22:35:33 +0000,Veronica Khokhlova,Unknown,Female,24,1
11797,Thu, 15 Jun 2006 22:58:56 +0000,Veronica Khokhlova,Female,Female,37,1
118124,Mon, 18 Jan 2010 23:54:31 +0000,Alexey Sidorenko,Unknown,Male,37,1
118149,Wed, 20 Jan 2010 19:50:54 +0000,Veronica Khokhlova,Neutral,Female,1324,84
118292,Tue, 19 Jan 2010 18:00:42 +0000,Alexey Sidorenko,Unknown,Male,36,1
118445,Tue, 02 Feb 2010 00:09:10 +0000,Vadim Isakov,Neutral,Male,832,29
118487,Fri, 22 Jan 2010 02:52:53 +0000,Veronica Khokhlova,Neutral,Female,1596,119
118496,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Unknown,Male,29,1
11850,Fri, 16 Jun 2006 22:57:21 +0000,Veronica Khokhlova,Neutral,Female,735,43
118504,Wed, 20 Jan 2010 18:22:24 +0000,Alexey Sidorenko,Unknown,Male,67,1
11851,Fri, 16 Jun 2006 23:22:21 +0000,Veronica Khokhlova,Unknown,Female,30,1
118518,Wed, 20 Jan 2010 16:08:01 +0000,Onnik Krikorian,Neutral,Male,1673,65
11852,Fri, 16 Jun 2006 23:27:18 +0000,Veronica Khokhlova,Male,Female,10,1
11854,Fri, 16 Jun 2006 23:33:05 +0000,Veronica Khokhlova,Neutral,Female,104,1
11855,Fri, 16 Jun 2006 23:40:18 +0000,Veronica Khokhlova,Male,Female,43,1
11858,Fri, 16 Jun 2006 23:46:48 +0000,Veronica Khokhlova,Male,Female,25,1
118655,Thu, 21 Jan 2010 01:12:38 +0000,Sylwia Presley,Neutral,Female,1019,53
11868,Mon, 19 Jun 2006 14:00:02 +0000,Jordan & Maria Seidel,Neutral,Male,453,15
118697,Wed, 30 Nov -0001 00:00:00 +0000,Alexey Sidorenko,Male,Male,35,1
118699,Thu, 21 Jan 2010 23:26:02 +0000,Alexey Sidorenko,Unknown,Male,42,1
11877,Mon, 19 Jun 2006 13:00:28 +0000,Veronica Khokhlova,Male,Female,35,1
11878,Mon, 19 Jun 2006 13:07:14 +0000,Veronica Khokhlova,Male,Female,84,1
11879,Mon, 19 Jun 2006 13:02:04 +0000,Veronica Khokhlova,Unknown,Female,72,1
11880,Mon, 19 Jun 2006 13:04:47 +0000,Veronica Khokhlova,Unknown,Female,28,1
118809,Sun, 21 Mar 2010 19:21:31 +0000,Gregory Asmolov,Unknown,Male,52,1
11881,Mon, 19 Jun 2006 13:01:42 +0000,Veronica Khokhlova,Unknown,Female,12,1
11882,Mon, 19 Jun 2006 13:03:04 +0000,Veronica Khokhlova,Unknown,Female,56,1
118826,Fri, 22 Jan 2010 06:47:24 +0000,Vadim Isakov,Unknown,Male,52,1
11883,Mon, 19 Jun 2006 13:05:52 +0000,Veronica Khokhlova,Neutral,Female,88,1
