id,pubdate,byline,gender_by_pronoun,gender_by_byline
199338,2011-02-22T16:13:29Z,Janine Mendes-Franco,Unknown,Female
199342,2011-02-22T16:27:18Z,Janine Mendes-Franco,Unknown,Female
199349,2011-02-22T16:34:23Z,Janine Mendes-Franco,Unknown,Female
199354,2011-02-26T13:10:28Z,Alexey Sidorenko,Neutral,Male
199355,2011-02-22T16:39:52Z,Janine Mendes-Franco,Unknown,Female
199360,2011-02-22T17:05:24Z,Silvia Vinas,Unknown,Female
199362,2011-02-22T16:50:02Z,Janine Mendes-Franco,Unknown,Female
199365,2011-02-22T17:06:04Z,Silvia Vinas,Male,Female
199366,2011-02-22T16:55:25Z,Amira Al Hussaini,Neutral,Female
199370,2011-02-22T16:53:28Z,Janine Mendes-Franco,Unknown,Female
199387,2011-02-23T19:58:04Z,Jakub Gornicki,Neutral,Unknown
199404,2011-02-22T17:47:56Z,ndesanjo macha,Unknown,Male
199409,2011-02-22T18:02:08Z,ndesanjo macha,Unknown,Male
199416,2011-02-22T18:06:49Z,ndesanjo macha,Unknown,Male
199421,2011-02-22T18:31:12Z,ndesanjo macha,Unknown,Male
199425,2011-02-22T23:06:34Z,Gilad Lotan,Neutral,Unknown
199461,2011-02-23T14:37:36Z,Betsy Fisher,Neutral,Female
199463,-0001-11-30T00:00:00Z,Julie Owono,Unknown,Female
199498,2011-02-22T23:37:06Z,John Liebhardt,Neutral,Male
199529,2011-02-23T01:47:15Z,Veronica Khokhlova,Unknown,Female
199546,2011-02-23T01:44:51Z,Oiwan,Unknown,Female
199549,2011-02-23T02:11:09Z,Veronica Khokhlova,Unknown,Female
199551,2011-02-23T02:01:51Z,Oiwan,Unknown,Female
199554,2011-02-23T02:22:07Z,Veronica Khokhlova,Male,Female
199556,2011-02-23T02:28:15Z,Veronica Khokhlova,Unknown,Female
199558,2011-02-23T02:40:07Z,Veronica Khokhlova,Female,Female
199568,2011-02-23T08:39:48Z,Amira Al Hussaini,Neutral,Female
199607,-0001-11-30T00:00:00Z,Ana Weissz,Neutral,Female
199628,-0001-11-30T00:00:00Z,Ana Weissz,Unknown,Female
199636,-0001-11-30T00:00:00Z,Ana Weissz,Neutral,Female
199640,2011-02-23T13:46:37Z,Andy Yee,Unknown,Male
199644,2011-02-23T13:41:27Z,Janine Mendes-Franco,Unknown,Female
199649,2011-02-23T13:48:56Z,Janine Mendes-Franco,Male,Female
199655,2011-02-23T13:56:23Z,Janine Mendes-Franco,Unknown,Female
199659,2011-02-23T14:00:28Z,Janine Mendes-Franco,Unknown,Female
199666,2011-02-23T15:31:05Z,Janine Mendes-Franco,Neutral,Female
199677,2011-02-23T14:35:15Z,Firuzeh Shokooh Valle,Unknown,Female
199685,2011-02-23T14:35:53Z,Feng37,Neutral,Male
199694,2011-02-23T14:44:27Z,Firuzeh Shokooh Valle,Unknown,Female
199707,2011-02-23T15:09:41Z,ndesanjo macha,Unknown,Male
199717,2011-02-23T18:11:43Z,Elena Ignatova,Neutral,Female
199738,2011-02-23T15:17:22Z,ndesanjo macha,Male,Male
199752,2011-02-23T15:45:10Z,ndesanjo macha,Unknown,Male
199771,2011-02-23T15:54:40Z,ndesanjo macha,Unknown,Male
199777,2011-02-23T16:03:48Z,ndesanjo macha,Male,Male
199781,2011-02-23T20:23:34Z,Silvia Vinas,Unknown,Female
199784,2011-02-24T08:00:12Z,Ernesto Priego,Unknown,Male
199786,2011-02-23T16:11:06Z,ndesanjo macha,Unknown,Male
199792,2011-02-23T16:16:16Z,ndesanjo macha,Unknown,Male
199803,-0001-11-30T00:00:00Z,John Liebhardt,Neutral,Male
199804,2011-02-23T17:54:21Z,John Liebhardt,Neutral,Male
199815,2011-02-24T01:45:02Z,Sasa Milosevic,Neutral,Unknown
199827,2011-02-23T20:23:23Z,Silvia Vinas,Male,Female
199838,2011-02-23T20:23:53Z,Silvia Vinas,Unknown,Female
199849,2011-02-23T18:02:32Z,Juliana Rincon Parra,Unknown,Female
199857,2011-02-28T15:42:38Z,Renata Avila,Neutral,Female
199858,2011-02-23T19:15:57Z,rezwan,Female,Male
199871,2011-02-23T21:13:52Z,Bhumika Ghimire,Unknown,Unknown
199872,2011-02-23T22:36:26Z,Haifa Al Rasheed,Neutral,Unknown
199882,2011-02-25T16:00:38Z,Negarra Akili Kudumu,Neutral,Unknown
199892,2011-02-23T21:24:46Z,Betsy Fisher,Unknown,Female
199897,-0001-11-30T00:00:00Z,Lester Bolicenni,Unknown,Male
199918,-0001-11-30T00:00:00Z,Onnik Krikorian,Unknown,Male
199919,2011-02-23T21:23:41Z,rezwan,Male,Male
199923,2011-02-23T21:31:14Z,rezwan,Unknown,Male
200024,2011-02-24T00:48:56Z,Amira Al Hussaini,Neutral,Female
200062,2011-02-24T01:43:55Z,mong,Neutral,Male
200080,2011-02-24T03:55:50Z,Oiwan,Male,Female
200081,2011-02-24T03:45:10Z,Oiwan,Unknown,Female
200084,2011-02-24T04:09:11Z,Oiwan,Unknown,Female
200092,2011-02-24T09:39:59Z,Oiwan,Neutral,Female
200103,-0001-11-30T00:00:00Z,Oiwan,Neutral,Female
200113,2011-02-24T15:45:10Z,Yacoub Slaise,Neutral,Unknown
200118,2011-02-24T15:25:45Z,ndesanjo macha,Unknown,Male
200121,2011-02-24T14:52:27Z,Hamid Tehrani,Unknown,Male
200124,2011-02-24T15:18:29Z,yooeun,Unknown,Female
200125,2011-02-24T17:59:43Z,John Liebhardt,Neutral,Male
200132,2011-02-24T15:30:01Z,Feng37,Male,Male
200138,2011-02-24T15:35:16Z,ndesanjo macha,Unknown,Male
200142,2011-02-24T21:22:42Z,sonam,Neutral,Unknown
200149,2011-02-24T16:21:30Z,ndesanjo macha,Unknown,Male
200150,2011-02-24T16:02:56Z,yooeun,Unknown,Female
200151,2011-02-24T16:16:32Z,ndesanjo macha,Unknown,Male
200162,2011-02-24T16:32:55Z,ndesanjo macha,Unknown,Male
200171,2011-02-24T16:39:25Z,Onnik Krikorian,Unknown,Male
200184,2011-02-24T19:57:47Z,John Liebhardt,Unknown,Male
200242,2011-02-24T21:07:33Z,Onnik Krikorian,Unknown,Male
200248,2011-02-24T21:50:05Z,rezwan,Unknown,Male
200252,2011-02-24T21:57:25Z,rezwan,Unknown,Male
200257,2011-02-24T22:07:53Z,rezwan,Male,Male
200261,2011-02-25T00:56:30Z,Filip Stojanovski,Neutral,Male
200262,2011-02-24T22:19:00Z,Janine Mendes-Franco,Unknown,Female
200266,2011-02-24T22:23:43Z,Janine Mendes-Franco,Unknown,Female
200270,2011-02-24T22:29:48Z,Janine Mendes-Franco,Unknown,Female
200274,2011-02-24T22:40:20Z,Janine Mendes-Franco,Male,Female
200277,2011-02-24T22:44:40Z,Janine Mendes-Franco,Unknown,Female
200282,2011-02-24T23:04:04Z,Silvia Vinas,Male,Female
200291,2011-02-24T23:03:40Z,Silvia Vinas,Unknown,Female
200292,-0001-11-30T00:00:00Z,Lester Bolicenni,Unknown,Male
200298,2011-02-24T23:48:13Z,Ela Stapley,Neutral,Female
200316,2011-02-25T00:40:15Z,Solana Larsen,Unknown,Unknown
200336,2011-02-27T16:50:32Z,Andrea Arzaba,Neutral,Female
200341,2011-02-25T11:18:06Z,ndesanjo macha,Unknown,Male
200343,-0001-11-30T00:00:00Z,Roger Franchini,Unknown,Male
200347,2011-02-25T11:28:57Z,ndesanjo macha,Unknown,Male
200350,2011-02-25T18:20:23Z,Collins Mbalo,Neutral,Male
200352,2011-02-25T11:44:37Z,ndesanjo macha,Unknown,Male
200354,2011-02-25T11:49:42Z,ndesanjo macha,Unknown,Male
200364,2011-02-25T12:56:19Z,Onnik Krikorian,Unknown,Male
200368,-0001-11-30T00:00:00Z,Betsy Fisher,Neutral,Female
200376,2011-02-25T19:02:38Z,Nadine Toukan,Neutral,Female
200377,2011-02-25T16:01:22Z,Yacoub Slaise,Male,Unknown
200378,2011-02-25T13:27:26Z,Amira Al Hussaini,Neutral,Female
200385,2011-02-25T18:54:14Z,Janine Mendes-Franco,Male,Female
200392,2011-02-25T14:27:11Z,Hamid Tehrani,Neutral,Male
200398,2011-02-25T14:32:05Z,mong,Unknown,Male
200408,2011-02-25T14:50:16Z,mong,Unknown,Male
200413,2011-02-25T14:57:52Z,mong,Unknown,Male
200418,2011-02-25T15:03:06Z,Amira Al Hussaini,Neutral,Female
200421,2011-02-25T15:04:50Z,mong,Unknown,Male
200426,2011-02-25T15:09:06Z,mong,Unknown,Male
200436,2011-02-25T15:54:44Z,tan,Neutral,Unknown
200494,2011-02-25T19:53:14Z,John Liebhardt,Neutral,Male
200503,2011-02-26T09:15:13Z,Yacoub Slaise,Neutral,Unknown
200551,2011-02-27T16:17:08Z,Sasa Milosevic,Neutral,Unknown
200571,2011-02-25T18:04:06Z,yooeun,Unknown,Female
200572,2011-02-26T13:16:41Z,ndesanjo macha,Neutral,Male
200605,2011-02-25T18:58:34Z,Janine Mendes-Franco,Unknown,Female
200613,2011-02-25T19:03:14Z,Janine Mendes-Franco,Unknown,Female
200625,2011-02-25T19:12:21Z,Janine Mendes-Franco,Unknown,Female
200628,2011-02-25T19:21:57Z,Amira Al Hussaini,Neutral,Female
200650,2011-02-26T13:48:33Z,Afef Abrougui,Neutral,Unknown
200670,2011-02-25T22:01:07Z,John Liebhardt,Neutral,Male
200672,2011-02-25T20:53:32Z,rezwan,Unknown,Male
200675,2011-02-25T21:15:41Z,rezwan,Female,Male
200677,2011-02-26T00:04:18Z,Imane Eddbali,Unknown,Unknown
200681,2011-02-25T22:01:27Z,Silvia Vinas,Unknown,Female
200705,2011-02-25T22:18:00Z,rezwan,Unknown,Male
200711,2011-02-25T22:33:51Z,Juliana Rincon Parra,Male,Female
200714,2011-02-27T14:56:42Z,Anna Gueye,Neutral,Female
200715,2011-02-25T22:36:57Z,rezwan,Unknown,Male
200723,2011-02-25T22:47:21Z,rezwan,Unknown,Male
200725,2011-02-25T22:48:33Z,Janine Mendes-Franco,Male,Female
200773,2011-02-26T00:39:54Z,Amira Al Hussaini,Neutral,Female
200799,2011-02-26T08:50:52Z,Tarek Amr,Neutral,Male
200801,2011-02-26T09:27:40Z,Antoun Issa,Neutral,Unknown
200851,2011-02-26T15:53:28Z,Yacoub Slaise,Neutral,Unknown
200875,-0001-11-30T00:00:00Z,Filip Stojanovski,Unknown,Male
200908,2011-02-27T06:15:02Z,Janet Gunter,Unknown,Female
200943,2011-02-26T12:12:25Z,Salam Adil,Neutral,Unknown
200956,2011-02-26T12:30:18Z,Onnik Krikorian,Unknown,Male
201031,2011-02-26T21:12:07Z,Julian Ortega,Neutral,Male
201055,2011-02-26T15:47:02Z,yooeun,Male,Female
201113,2011-02-26T19:20:25Z,rezwan,Unknown,Male
201114,2011-02-26T19:27:35Z,John Liebhardt,Neutral,Male
201141,-0001-11-30T00:00:00Z,Feng37,Neutral,Male
201149,2011-02-26T19:45:28Z,Onnik Krikorian,Neutral,Male
201154,2011-02-26T21:58:04Z,rezwan,Unknown,Male
201167,2011-02-26T19:57:04Z,Feng37,Neutral,Male
201227,2011-02-26T22:17:50Z,rezwan,Unknown,Male
201230,2011-02-26T22:28:14Z,rezwan,Unknown,Male
201237,2011-02-26T23:44:18Z,Amira Al Hussaini,Neutral,Female
201249,2011-02-27T16:36:21Z,Julius Rocas,Neutral,Male
201274,-0001-11-30T00:00:00Z,Sasa Milosevic,Unknown,Unknown
201289,2011-02-27T03:48:44Z,Onnik Krikorian,Unknown,Male
201320,2011-02-27T08:40:58Z,Moussa Bachir,Unknown,Male
201324,2011-02-27T12:29:37Z,Filip Stojanovski,Unknown,Male
201327,2011-02-28T07:54:41Z,Julie Owono,Male,Female
201331,2011-02-27T16:09:38Z,Afef Abrougui,Neutral,Unknown
201332,2011-02-27T11:31:28Z,Onnik Krikorian,Unknown,Male
201341,2011-02-28T13:34:58Z,Julie Owono,Neutral,Female
201353,2011-02-28T13:56:34Z,Gershom Ndhovu,Neutral,Unknown
201359,2011-02-27T13:18:13Z,Onnik Krikorian,Unknown,Male
201375,2011-02-27T13:41:23Z,mong,Unknown,Male
201378,2011-02-27T13:46:45Z,mong,Unknown,Male
201382,2011-02-27T13:55:28Z,mong,Unknown,Male
201394,2011-02-27T14:34:32Z,Oiwan,Unknown,Female
201400,2011-02-27T14:45:43Z,Onnik Krikorian,Unknown,Male
201431,2011-02-27T15:14:03Z,Oiwan,Unknown,Female
201459,2011-02-27T16:40:31Z,Silvia Vinas,Unknown,Female
201464,2011-02-27T16:20:44Z,mong,Unknown,Male
201493,2011-02-28T07:30:29Z,John Liebhardt,Neutral,Male
201522,-0001-11-30T00:00:00Z,Julie Owono,Unknown,Female
201535,2011-02-27T20:20:28Z,rezwan,Unknown,Male
201538,2011-02-27T20:53:56Z,rezwan,Male,Male
201539,2011-02-26T12:46:50Z,Rhita Boufelliga,Male,Unknown
201541,2011-02-28T22:47:55Z,Hamid Tehrani,Neutral,Male
201545,2011-02-27T21:29:47Z,rezwan,Unknown,Male
201553,2011-02-28T21:39:03Z,Marco Veliz,Neutral,Male
201559,2011-02-28T15:08:12Z,Tetyana Bohdanova,Neutral,Unknown
201587,-0001-11-30T00:00:00Z,Sasa Milosevic,Neutral,Unknown
201650,2011-02-28T04:57:19Z,Amira Al Hussaini,Neutral,Female
201711,2011-02-28T10:51:44Z,Adam Kesher,Unknown,Male
201712,2011-02-28T09:50:19Z,Alexey Sidorenko,Unknown,Male
201722,2011-02-28T11:04:12Z,Adam Kesher,Male,Male
201724,2011-02-28T16:59:13Z,Kevin Rennie,Neutral,Male
201726,2011-02-28T11:14:17Z,Adam Kesher,Unknown,Male
201730,2011-02-28T17:35:51Z,Yacoub Slaise,Unknown,Unknown
201732,2011-02-28T11:21:01Z,Adam Kesher,Unknown,Male
201734,2011-02-28T11:23:47Z,Adam Kesher,Female,Male
201735,2011-02-28T11:26:09Z,Adam Kesher,Unknown,Male
201749,2011-02-28T15:27:24Z,Yacoub Slaise,Neutral,Unknown
201795,2011-02-28T14:11:17Z,ndesanjo macha,Unknown,Male
201797,2011-02-28T14:17:52Z,ndesanjo macha,Unknown,Male
201802,2011-02-28T20:34:29Z,Filip Stojanovski,Neutral,Male
201810,2011-02-28T15:08:48Z,yooeun,Unknown,Female
201842,2011-02-28T15:55:46Z,mong,Unknown,Male
201852,2011-02-28T16:03:55Z,mong,Unknown,Male
201855,2011-02-28T16:07:35Z,mong,Unknown,Male
201857,2011-02-28T16:12:05Z,Janine Mendes-Franco,Unknown,Female
201861,2011-02-28T16:20:17Z,Janine Mendes-Franco,Unknown,Female
201863,2011-02-28T16:19:42Z,mong,Unknown,Male
201868,2011-02-28T16:25:24Z,Janine Mendes-Franco,Unknown,Female
201873,2011-02-28T16:31:17Z,Janine Mendes-Franco,Unknown,Female
201879,2011-02-28T16:35:09Z,Janine Mendes-Franco,Unknown,Female
201887,2011-02-28T16:41:44Z,Janine Mendes-Franco,Unknown,Female
201889,2011-02-28T17:19:54Z,Silvia Vinas,Male,Female
201892,2011-02-28T16:45:44Z,Janine Mendes-Franco,Unknown,Female
201898,2011-02-28T16:51:48Z,Janine Mendes-Franco,Unknown,Female
201900,2011-02-28T16:49:10Z,mong,Female,Male
201907,2011-02-28T16:57:27Z,Janine Mendes-Franco,Female,Female
201912,2011-02-28T17:03:10Z,Janine Mendes-Franco,Unknown,Female
201917,2011-02-28T17:18:27Z,Solana Larsen,Unknown,Unknown
201921,2011-02-28T17:19:04Z,Silvia Vinas,Female,Female
201925,2011-02-28T17:07:21Z,mong,Unknown,Male
201943,2011-02-28T17:19:41Z,Silvia Vinas,Female,Female
201977,2011-02-28T22:39:55Z,Filip Stojanovski,Unknown,Male
201985,2011-02-28T22:39:09Z,Filip Stojanovski,Unknown,Male
202099,2011-02-28T23:35:16Z,rezwan,Unknown,Male
202102,2011-02-28T23:40:21Z,rezwan,Unknown,Male
50129,-0001-11-30T00:00:00Z,Renata Avila,Unknown,Female
