id,pubdate,byline,gender_by_pronoun,gender_by_byline,wc,pc
108980,Sun, 29 Nov 2009 16:54:42 +0000,Amira Al Hussaini,Unknown,Female,12,1
108982,Sun, 29 Nov 2009 16:58:55 +0000,Amira Al Hussaini,Neutral,Female,51,1
108984,Sun, 29 Nov 2009 17:02:30 +0000,Amira Al Hussaini,Unknown,Female,23,1
108987,Sun, 29 Nov 2009 17:10:56 +0000,Amira Al Hussaini,Unknown,Female,34,1
109054,Wed, 02 Dec 2009 07:41:41 +0000,Jennifer Brea,Neutral,Female,1232,52
109066,Mon, 30 Nov 2009 18:31:43 +0000,Layal Al Khatib,Unknown,Unknown,26,1
109080,Mon, 30 Nov 2009 15:04:49 +0000,Ayesha Saldanha,Neutral,Female,851,51
10913,Fri, 26 May 2006 08:20:52 +0000,Fred Petrossian,Unknown,Male,61,1
109171,Mon, 30 Nov 2009 18:48:33 +0000,Fred Petrossian,Male,Male,53,1
109172,Mon, 30 Nov 2009 18:44:31 +0000,Amira Al Hussaini,Male,Female,26,1
109175,Mon, 30 Nov 2009 18:49:55 +0000,Amira Al Hussaini,Unknown,Female,51,1
109177,Mon, 30 Nov 2009 18:54:41 +0000,Fred Petrossian,Unknown,Male,34,1
109209,Tue, 01 Dec 2009 12:40:04 +0000,Jillian C. York,Neutral,Female,854,35
10935,Fri, 26 May 2006 21:35:07 +0000,Fred Petrossian,Unknown,Male,29,2
109398,Wed, 02 Dec 2009 05:11:59 +0000,Jillian C. York,Neutral,Female,811,26
109546,Wed, 02 Dec 2009 18:58:53 +0000,Jillian C. York,Male,Female,22,1
109548,Wed, 02 Dec 2009 19:01:52 +0000,Jillian C. York,Unknown,Female,43,1
10962,Fri, 26 May 2006 21:03:29 +0000,Haitham Sabbah,Neutral,Male,1821,122
109778,Thu, 03 Dec 2009 19:07:19 +0000,Rezwan,Unknown,Male,67,1
10981,Sun, 28 May 2006 04:20:12 +0000,Deborah Ann Dilley,Unknown,Female,221,5
110032,Sat, 05 Dec 2009 19:33:04 +0000,Fred Petrossian,Unknown,Male,68,1
110034,Sun, 06 Dec 2009 17:33:52 +0000,Fred Petrossian,Unknown,Male,346,15
110055,Sat, 05 Dec 2009 20:38:52 +0000,Fred Petrossian,Female,Male,56,1
110058,Sat, 05 Dec 2009 20:55:20 +0000,Amira Al Hussaini,Unknown,Female,17,1
110105,Sun, 06 Dec 2009 11:27:57 +0000,Fred Petrossian,Unknown,Male,52,1
11011,Mon, 29 May 2006 19:06:56 +0000,Haitham Sabbah,Unknown,Male,107,1
110238,Sun, 06 Dec 2009 23:08:35 +0000,Fred Petrossian,Unknown,Male,47,1
11025,Mon, 29 May 2006 19:06:45 +0000,Haitham Sabbah,Unknown,Male,38,1
11026,Mon, 29 May 2006 19:06:29 +0000,Haitham Sabbah,Male,Male,22,1
110314,Mon, 07 Dec 2009 12:59:09 +0000,Fred Petrossian,Unknown,Male,20,1
110355,Mon, 07 Dec 2009 19:10:11 +0000,Fred Petrossian,Unknown,Male,220,29
11045,Wed, 31 May 2006 16:32:01 +0000,Fred Petrossian,Neutral,Male,862,55
11052,Tue, 30 May 2006 11:45:22 +0000,Sokari Ekine,Unknown,Female,25,1
110624,Wed, 09 Dec 2009 12:36:42 +0000,Jillian C. York,Unknown,Female,382,21
110760,Wed, 09 Dec 2009 08:54:21 +0000,Eduardo Avila,Female,Male,129,6
110777,Wed, 09 Dec 2009 09:40:15 +0000,David Sasaki,Female,Male,82,3
110793,Wed, 09 Dec 2009 14:35:55 +0000,Jillian C. York,Neutral,Female,503,37
11097,Wed, 31 May 2006 16:26:03 +0000,Fred Petrossian,Unknown,Male,61,1
11099,Wed, 31 May 2006 16:27:46 +0000,Fred Petrossian,Unknown,Male,28,1
11104,Wed, 31 May 2006 16:30:13 +0000,Fred Petrossian,Unknown,Male,36,1
111165,Mon, 14 Dec 2009 12:21:11 +0000,Lina Ben Mhenni,Male,Female,246,13
111277,Sat, 12 Dec 2009 21:06:20 +0000,Fred Petrossian,Unknown,Male,127,5
11136,Wed, 31 May 2006 19:58:53 +0000,Deborah Ann Dilley,Neutral,Female,500,25
11139,Wed, 31 May 2006 20:44:30 +0000,Haitham Sabbah,Unknown,Male,30,1
11140,Wed, 31 May 2006 20:44:39 +0000,Haitham Sabbah,Unknown,Male,54,2
11145,Wed, 31 May 2006 20:44:49 +0000,Haitham Sabbah,Unknown,Male,65,3
11148,Wed, 31 May 2006 20:42:17 +0000,Haitham Sabbah,Neutral,Male,95,3
1115,Thu, 11 Aug 2005 10:53:15 +0000,Haitham Sabbah,Female,Male,35,1
1116,Thu, 11 Aug 2005 11:15:41 +0000,Haitham Sabbah,Unknown,Male,31,1
111616,Sun, 20 Dec 2009 08:53:13 +0000,Layal Al Khatib,Unknown,Unknown,355,40
111699,Tue, 15 Dec 2009 06:55:01 +0000,Eduardo Avila,Female,Male,82,7
1117,Thu, 11 Aug 2005 11:30:35 +0000,Haitham Sabbah,Unknown,Male,34,1
1118,Thu, 11 Aug 2005 11:45:00 +0000,Haitham Sabbah,Unknown,Male,39,1
111800,Tue, 05 Jan 2010 10:19:01 +0000,Raphael Tsavkko Garcia,Neutral,Male,998,51
111802,Tue, 15 Dec 2009 20:31:51 +0000,Marwa Rakha,Neutral,Female,712,27
111810,Tue, 15 Dec 2009 22:07:28 +0000,Marwa Rakha,Neutral,Female,492,26
111818,Tue, 15 Dec 2009 21:19:45 +0000,Amira Al Hussaini,Unknown,Female,18,1
111820,Tue, 15 Dec 2009 21:22:33 +0000,Amira Al Hussaini,Unknown,Female,18,1
111822,Tue, 15 Dec 2009 21:28:31 +0000,Amira Al Hussaini,Unknown,Female,21,1
111824,Tue, 15 Dec 2009 21:31:01 +0000,Amira Al Hussaini,Unknown,Female,40,1
111826,Tue, 15 Dec 2009 21:34:55 +0000,Amira Al Hussaini,Unknown,Female,72,1
111828,Tue, 15 Dec 2009 21:37:31 +0000,Amira Al Hussaini,Male,Female,34,1
111830,Tue, 15 Dec 2009 21:39:07 +0000,Amira Al Hussaini,Unknown,Female,27,1
111832,Tue, 15 Dec 2009 21:43:56 +0000,Amira Al Hussaini,Unknown,Female,14,1
111834,Thu, 17 Dec 2009 08:00:22 +0000,Marwa Rakha,Male,Female,2136,68
111835,Tue, 15 Dec 2009 21:53:25 +0000,Amira Al Hussaini,Unknown,Female,17,1
111837,Tue, 15 Dec 2009 21:59:08 +0000,Amira Al Hussaini,Female,Female,28,1
1119,Thu, 11 Aug 2005 12:10:01 +0000,Haitham Sabbah,Unknown,Male,22,1
111952,Wed, 16 Dec 2009 19:40:51 +0000,Katharine Ganly,Unknown,Female,15,1
11200,Thu, 01 Jun 2006 21:39:37 +0000,Haitham Sabbah,Unknown,Male,101,1
11201,Thu, 01 Jun 2006 21:39:26 +0000,Haitham Sabbah,Unknown,Male,34,1
11202,Thu, 01 Jun 2006 21:39:08 +0000,Haitham Sabbah,Male,Male,91,1
11203,Thu, 01 Jun 2006 21:39:16 +0000,Haitham Sabbah,Unknown,Male,37,1
112034,Thu, 17 Dec 2009 09:53:28 +0000,Amira Al Hussaini,Neutral,Female,276,29
11204,Thu, 01 Jun 2006 21:38:58 +0000,Haitham Sabbah,Male,Male,42,1
11205,Thu, 01 Jun 2006 21:38:50 +0000,Haitham Sabbah,Unknown,Male,35,1
112093,Thu, 17 Dec 2009 17:35:37 +0000,Ndesanjo Macha,Male,Male,55,1
112158,Fri, 18 Dec 2009 10:02:28 +0000,Fred Petrossian,Unknown,Male,36,1
1122,Thu, 11 Aug 2005 12:33:03 +0000,Haitham Sabbah,Unknown,Male,35,1
112278,Sat, 19 Dec 2009 03:24:21 +0000,David Sasaki,Male,Male,57,1
1123,Thu, 11 Aug 2005 12:51:41 +0000,Haitham Sabbah,Unknown,Male,53,1
112382,Mon, 21 Dec 2009 05:36:43 +0000,Katharine Ganly,Neutral,Female,815,35
1124,Thu, 11 Aug 2005 12:55:37 +0000,Haitham Sabbah,Unknown,Male,34,1
112442,Mon, 21 Dec 2009 10:23:43 +0000,Shabina Khatri,Neutral,Female,1671,66
112455,Wed, 30 Nov -0001 00:00:00 +0000,Richard Wanjohi,Neutral,Male,1149,24
11246,Fri, 02 Jun 2006 16:54:33 +0000,Fred Petrossian,Male,Male,52,1
11247,Fri, 02 Jun 2006 17:09:32 +0000,Fred Petrossian,Unknown,Male,51,1
11248,Fri, 02 Jun 2006 17:29:08 +0000,Haitham Sabbah,Neutral,Male,1504,77
11249,Fri, 02 Jun 2006 17:41:30 +0000,Fred Petrossian,Unknown,Male,25,1
1125,Thu, 11 Aug 2005 13:10:51 +0000,Haitham Sabbah,Male,Male,36,1
112517,Mon, 21 Dec 2009 20:09:48 +0000,Amira Al Hussaini,Unknown,Female,23,1
11252,Sun, 04 Jun 2006 17:00:31 +0000,Amira Al Hussaini,Unknown,Female,448,21
1126,Thu, 11 Aug 2005 13:40:36 +0000,Haitham Sabbah,Unknown,Male,37,1
11265,Sat, 03 Jun 2006 06:09:12 +0000,Salam Adil,Neutral,Male,1882,82
112668,Tue, 22 Dec 2009 19:23:40 +0000,Fred Petrossian,Unknown,Male,155,15
112679,Wed, 23 Dec 2009 06:12:47 +0000,Maya Norton,Neutral,Female,60,1
1127,Thu, 11 Aug 2005 13:52:22 +0000,Haitham Sabbah,Male,Male,61,1
112704,Wed, 23 Dec 2009 06:14:14 +0000,Maya Norton,Female,Female,22,1
112710,Wed, 23 Dec 2009 06:14:34 +0000,Maya Norton,Male,Female,46,1
112714,Wed, 23 Dec 2009 06:15:10 +0000,Maya Norton,Unknown,Female,75,1
1128,Thu, 11 Aug 2005 14:06:07 +0000,Haitham Sabbah,Unknown,Male,51,1
112878,Wed, 23 Dec 2009 18:40:53 +0000,Katharine Ganly,Neutral,Female,1363,35
11289,Sun, 04 Jun 2006 17:09:45 +0000,Fred Petrossian,Unknown,Male,35,1
11290,Mon, 05 Jun 2006 12:03:57 +0000,Fred Petrossian,Unknown,Male,55,1
11291,Sun, 04 Jun 2006 17:11:24 +0000,Fred Petrossian,Unknown,Male,17,1
112941,Thu, 24 Dec 2009 20:33:21 +0000,Maya Norton,Female,Female,38,1
112947,Thu, 24 Dec 2009 20:32:53 +0000,Maya Norton,Unknown,Female,24,1
112955,Thu, 24 Dec 2009 20:32:01 +0000,Maya Norton,Unknown,Female,59,1
113,Wed, 06 Apr 2005 13:52:23 +0000,Ethan Zuckerman,Neutral,Male,565,19
11301,Sat, 10 Jun 2006 06:57:53 +0000,Georgia Popplewell,Unknown,Female,239,25
113049,Thu, 24 Dec 2009 15:01:56 +0000,Fred Petrossian,Unknown,Male,37,1
113057,Thu, 24 Dec 2009 17:19:36 +0000,Rezwan,Neutral,Male,41,1
11306,Mon, 05 Jun 2006 12:04:35 +0000,Fred Petrossian,Neutral,Male,73,1
11307,Tue, 06 Jun 2006 07:06:07 +0000,Lisa N. Goldman,Neutral,Female,1191,39
11308,Mon, 05 Jun 2006 16:40:13 +0000,Naseem Tarawnah,Neutral,Male,458,18
11311,Mon, 05 Jun 2006 18:01:26 +0000,Fred Petrossian,Unknown,Male,73,1
113117,Fri, 25 Dec 2009 11:14:32 +0000,Fred Petrossian,Unknown,Male,22,1
113171,Sat, 26 Dec 2009 22:29:04 +0000,Ayesha Saldanha,Neutral,Female,948,40
113199,Sat, 26 Dec 2009 20:10:12 +0000,Fred Petrossian,Unknown,Male,19,1
113203,Sun, 27 Dec 2009 05:02:26 +0000,Jillian C. York,Neutral,Female,359,23
11322,Tue, 06 Jun 2006 06:31:29 +0000,Fred Petrossian,Male,Male,49,1
113275,Sun, 27 Dec 2009 22:51:51 +0000,Ayesha Saldanha,Neutral,Female,1409,31
113294,Sun, 27 Dec 2009 16:42:17 +0000,Fred Petrossian,Unknown,Male,128,23
11333,Mon, 05 Jun 2006 20:29:46 +0000,Haitham Sabbah,Male,Male,49,3
113355,Mon, 28 Dec 2009 03:40:08 +0000,Oiwan Lam,Unknown,Female,39,1
11336,Mon, 05 Jun 2006 20:29:37 +0000,Haitham Sabbah,Unknown,Male,32,1
113376,Tue, 29 Dec 2009 07:56:20 +0000,Layal Al Khatib,Unknown,Unknown,27,1
11338,Mon, 05 Jun 2006 20:29:27 +0000,Haitham Sabbah,Unknown,Male,40,1
11339,Mon, 05 Jun 2006 20:30:05 +0000,Haitham Sabbah,Unknown,Male,75,1
11342,Mon, 05 Jun 2006 20:31:46 +0000,Haitham Sabbah,Unknown,Male,98,2
11343,Mon, 05 Jun 2006 20:30:56 +0000,Haitham Sabbah,Unknown,Male,81,2
113460,Tue, 29 Dec 2009 05:38:51 +0000,Tarek Amr,Unknown,Male,44,1
113546,Tue, 29 Dec 2009 13:07:52 +0000,Antoun Issa,Neutral,Male,773,36
11359,Tue, 06 Jun 2006 19:17:35 +0000,Melissa De León,Neutral,Female,1464,31
11364,Tue, 06 Jun 2006 06:38:24 +0000,Fred Petrossian,Female,Male,65,1
113677,Wed, 30 Dec 2009 08:11:27 +0000,Lina Ben Mhenni,Unknown,Female,117,9
113724,Wed, 06 Jan 2010 11:07:18 +0000,Layal Al Khatib,Neutral,Unknown,1647,101
11375,Wed, 07 Jun 2006 06:07:19 +0000,Fred Petrossian,Male,Male,59,1
1139,Thu, 11 Aug 2005 20:26:12 +0000,Rachel Barenblat,Neutral,Female,386,13
114031,Thu, 31 Dec 2009 13:14:01 +0000,Onnik Krikorian,Unknown,Male,30,1
11407,Wed, 07 Jun 2006 06:26:55 +0000,Fred Petrossian,Unknown,Male,79,1
11408,Wed, 07 Jun 2006 09:24:38 +0000,Haitham Sabbah,Unknown,Male,30,1
11409,Wed, 07 Jun 2006 09:24:41 +0000,Haitham Sabbah,Unknown,Male,59,1
11410,Wed, 07 Jun 2006 09:24:43 +0000,Haitham Sabbah,Unknown,Male,61,1
11411,Wed, 07 Jun 2006 09:24:47 +0000,Haitham Sabbah,Female,Male,134,7
11418,Wed, 07 Jun 2006 17:36:35 +0000,Fred Petrossian,Neutral,Male,59,1
114283,Thu, 07 Jan 2010 07:59:19 +0000,Renata Avila,Neutral,Female,514,24
114311,Wed, 06 Jan 2010 10:47:57 +0000,Eman AbdElRahman,Neutral,Female,1760,70
114582,Mon, 04 Jan 2010 02:42:50 +0000,Eduardo Avila,Female,Male,199,13
114594,Mon, 04 Jan 2010 06:56:53 +0000,Amira Al Hussaini,Male,Female,17,1
11463,Thu, 08 Jun 2006 08:39:28 +0000,Fred Petrossian,Unknown,Male,64,1
114656,Mon, 04 Jan 2010 17:15:46 +0000,Amira Al Hussaini,Neutral,Female,308,31
114704,Tue, 05 Jan 2010 10:22:51 +0000,Katharine Ganly,Unknown,Female,36,1
114738,Tue, 12 Jan 2010 14:10:20 +0000,Katharine Ganly,Neutral,Female,1278,73
11474,Thu, 08 Jun 2006 16:00:02 +0000,Salam Adil,Neutral,Male,731,48
11489,Thu, 08 Jun 2006 19:48:56 +0000,Fred Petrossian,Unknown,Male,57,1
114955,Wed, 06 Jan 2010 09:36:54 +0000,Ayesha Saldanha,Neutral,Female,749,21
11509,Fri, 09 Jun 2006 10:39:11 +0000,Salam Adil,Neutral,Male,517,22
115167,Thu, 07 Jan 2010 06:07:10 +0000,Hisham Almiraat,Unknown,Male,40,1
11517,Fri, 09 Jun 2006 10:41:11 +0000,Fred Petrossian,Unknown,Male,33,1
11520,Fri, 09 Jun 2006 10:41:47 +0000,Fred Petrossian,Neutral,Male,72,1
115209,Wed, 13 Jan 2010 01:15:08 +0000,Tarek Amr,Neutral,Male,791,34
115222,Sun, 10 Jan 2010 08:32:12 +0000,Hisham Almiraat,Neutral,Male,2067,82
115246,Fri, 08 Jan 2010 12:33:39 +0000,Tarek Amr,Neutral,Male,704,45
115262,Fri, 08 Jan 2010 09:47:00 +0000,Mohamed ElGohary,Unknown,Male,24,1
115381,Fri, 08 Jan 2010 09:52:41 +0000,Riyadh Al Balushi,Neutral,Unknown,326,9
115596,Sun, 10 Jan 2010 08:46:56 +0000,Eman AbdElRahman,Male,Female,49,1
115603,Sun, 10 Jan 2010 08:47:47 +0000,Eman AbdElRahman,Male,Female,38,1
115610,Sun, 10 Jan 2010 08:48:33 +0000,Eman AbdElRahman,Male,Female,31,1
115616,Sun, 10 Jan 2010 08:49:48 +0000,Eman AbdElRahman,Male,Female,50,1
1157,Fri, 12 Aug 2005 15:50:13 +0000,Fred Petrossian,Neutral,Male,333,3
11575,Sun, 11 Jun 2006 06:49:48 +0000,Salam Adil,Neutral,Male,1443,68
115768,Sun, 10 Jan 2010 15:40:46 +0000,Fred Petrossian,Unknown,Male,473,23
115801,Tue, 12 Jan 2010 14:12:23 +0000,Katharine Ganly,Unknown,Female,21,1
115852,Mon, 11 Jan 2010 06:57:20 +0000,Eduardo Avila,Male,Male,86,5
11599,Mon, 12 Jun 2006 03:46:51 +0000,David Sasaki,Neutral,Male,849,36
116001,Wed, 13 Jan 2010 15:59:09 +0000,Richard Wanjohi,Neutral,Male,1652,104
1161,Fri, 12 Aug 2005 15:32:36 +0000,Haitham Sabbah,Male,Male,60,1
116157,Tue, 12 Jan 2010 20:11:55 +0000,Ayesha Saldanha,Neutral,Female,1142,29
116186,Tue, 12 Jan 2010 13:51:03 +0000,Amira Al Hussaini,Unknown,Female,51,1
116188,Tue, 12 Jan 2010 13:52:16 +0000,Amira Al Hussaini,Unknown,Female,24,2
116190,Tue, 12 Jan 2010 13:53:29 +0000,Amira Al Hussaini,Unknown,Female,25,1
116192,Tue, 12 Jan 2010 13:54:24 +0000,Amira Al Hussaini,Female,Female,13,2
116199,Tue, 12 Jan 2010 15:07:00 +0000,Layal Al Khatib,Male,Unknown,22,1
1162,Fri, 12 Aug 2005 15:46:30 +0000,Haitham Sabbah,Unknown,Male,59,1
11625,Mon, 12 Jun 2006 17:13:00 +0000,Fred Petrossian,Unknown,Male,47,1
11632,Mon, 12 Jun 2006 19:33:23 +0000,Haitham Sabbah,Unknown,Male,45,1
11633,Mon, 12 Jun 2006 19:33:00 +0000,Haitham Sabbah,Unknown,Male,51,1
11634,Mon, 12 Jun 2006 19:32:52 +0000,Haitham Sabbah,Neutral,Male,44,1
11637,Mon, 12 Jun 2006 19:33:14 +0000,Haitham Sabbah,Unknown,Male,71,1
11638,Mon, 12 Jun 2006 19:31:52 +0000,Haitham Sabbah,Male,Male,98,1
1164,Fri, 12 Aug 2005 15:59:49 +0000,Haitham Sabbah,Male,Male,84,1
11647,Tue, 13 Jun 2006 08:17:30 +0000,Naseem Tarawnah,Neutral,Male,423,19
11650,Tue, 13 Jun 2006 07:14:09 +0000,Fred Petrossian,Unknown,Male,50,2
11666,Wed, 14 Jun 2006 05:46:26 +0000,Fred Petrossian,Neutral,Male,808,49
116663,Wed, 30 Nov -0001 00:00:00 +0000,Maya Norton,Neutral,Female,693,72
116743,Thu, 14 Jan 2010 13:19:12 +0000,Lina Ben Mhenni,Neutral,Female,511,29
116769,Thu, 14 Jan 2010 13:15:10 +0000,Jillian C. York,Male,Female,21,1
1168,Fri, 12 Aug 2005 16:15:04 +0000,Haitham Sabbah,Male,Male,36,1
11683,Tue, 13 Jun 2006 19:10:20 +0000,Haitham Sabbah,Male,Male,27,1
11684,Tue, 13 Jun 2006 19:10:41 +0000,Haitham Sabbah,Unknown,Male,52,1
11685,Tue, 13 Jun 2006 19:10:51 +0000,Haitham Sabbah,Unknown,Male,58,1
1170,Fri, 12 Aug 2005 16:28:33 +0000,Haitham Sabbah,Unknown,Male,31,1
117082,Fri, 15 Jan 2010 12:56:26 +0000,Marwa Rakha,Neutral,Female,660,73
117083,Fri, 15 Jan 2010 15:51:18 +0000,Tarek Amr,Unknown,Male,19,1
117192,Sat, 16 Jan 2010 20:00:57 +0000,Eman AbdElRahman,Female,Female,28,1
11720,Wed, 14 Jun 2006 17:47:31 +0000,Fred Petrossian,Unknown,Male,65,1
11721,Wed, 14 Jun 2006 17:47:41 +0000,Fred Petrossian,Unknown,Male,50,1
11730,Wed, 14 Jun 2006 21:06:53 +0000,Haitham Sabbah,Unknown,Male,82,1
117318,Sat, 16 Jan 2010 16:40:17 +0000,Jillian C. York,Unknown,Female,21,1
117321,Sat, 16 Jan 2010 20:00:24 +0000,Eman AbdElRahman,Unknown,Female,43,1
117324,Sat, 16 Jan 2010 19:59:43 +0000,Eman AbdElRahman,Male,Female,47,1
11733,Wed, 14 Jun 2006 21:10:56 +0000,Haitham Sabbah,Unknown,Male,50,1
11734,Wed, 14 Jun 2006 21:07:09 +0000,Haitham Sabbah,Neutral,Male,90,1
11740,Wed, 14 Jun 2006 21:07:26 +0000,Haitham Sabbah,Male,Male,225,1
11741,Wed, 14 Jun 2006 21:07:39 +0000,Haitham Sabbah,Unknown,Male,83,1
117426,Sun, 17 Jan 2010 06:13:25 +0000,Ebtihal Mahadeen,Neutral,Female,1110,53
11743,Wed, 14 Jun 2006 21:55:32 +0000,Alice Backer,Male,Female,46,1
11745,Thu, 15 Jun 2006 00:40:34 +0000,Deborah Ann Dilley,Neutral,Female,446,19
117601,Sun, 17 Jan 2010 18:35:09 +0000,Hisham Almiraat,Neutral,Male,536,38
11783,Fri, 16 Jun 2006 05:33:18 +0000,Salam Adil,Neutral,Male,1930,52
11784,Thu, 15 Jun 2006 18:42:57 +0000,Haitham Sabbah,Male,Male,43,1
117846,Sun, 17 Jan 2010 20:25:02 +0000,Fred Petrossian,Unknown,Male,17,1
11785,Thu, 15 Jun 2006 17:30:37 +0000,Fred Petrossian,Male,Male,77,1
11787,Thu, 15 Jun 2006 18:47:34 +0000,Fred Petrossian,Male,Male,25,1
117874,Mon, 18 Jan 2010 07:05:35 +0000,Tarek Amr,Neutral,Male,533,26
11788,Thu, 15 Jun 2006 18:42:48 +0000,Haitham Sabbah,Unknown,Male,84,15
117929,Mon, 18 Jan 2010 07:16:10 +0000,Eman AbdElRahman,Unknown,Female,27,1
117931,Mon, 18 Jan 2010 07:16:48 +0000,Eman AbdElRahman,Unknown,Female,22,1
117933,Mon, 18 Jan 2010 07:17:57 +0000,Eman AbdElRahman,Unknown,Female,34,1
117937,Mon, 18 Jan 2010 07:18:58 +0000,Eman AbdElRahman,Unknown,Female,48,1
117949,Mon, 18 Jan 2010 07:19:58 +0000,Eman AbdElRahman,Male,Female,37,1
118002,Mon, 18 Jan 2010 22:37:20 +0000,Eman AbdElRahman,Neutral,Female,785,90
118024,Mon, 18 Jan 2010 22:45:00 +0000,Anas Qtiesh,Male,Male,521,13
11805,Fri, 16 Jun 2006 05:58:14 +0000,Bharat,Neutral,Male,561,9
11807,Sat, 17 Jun 2006 05:47:31 +0000,Elijah Zarwan,Neutral,Male,1068,11
118164,Mon, 18 Jan 2010 23:21:35 +0000,Lina Ben Mhenni,Unknown,Female,482,30
118298,Tue, 19 Jan 2010 11:54:43 +0000,Onnik Krikorian,Neutral,Male,399,15
118309,Tue, 19 Jan 2010 12:51:27 +0000,Onnik Krikorian,Unknown,Male,70,1
11838,Fri, 16 Jun 2006 18:47:43 +0000,Fred Petrossian,Male,Male,56,1
118395,Tue, 19 Jan 2010 19:53:03 +0000,Jillian C. York,Neutral,Female,461,23
118397,Tue, 19 Jan 2010 19:13:23 +0000,David Sasaki,Neutral,Male,1405,41
118409,Tue, 19 Jan 2010 19:44:35 +0000,Jillian C. York,Male,Female,14,1
11841,Fri, 16 Jun 2006 20:37:28 +0000,Haitham Sabbah,Neutral,Male,1447,108
118411,Tue, 19 Jan 2010 19:45:40 +0000,Jillian C. York,Unknown,Female,14,1
118413,Tue, 19 Jan 2010 19:47:15 +0000,Jillian C. York,Unknown,Female,16,1
11842,Fri, 16 Jun 2006 18:56:19 +0000,Fred Petrossian,Unknown,Male,58,1
118553,Wed, 20 Jan 2010 19:36:08 +0000,Marwa Rakha,Neutral,Female,1376,66
118596,Thu, 21 Jan 2010 06:37:42 +0000,Eman AbdElRahman,Unknown,Female,12,1
118604,Thu, 21 Jan 2010 06:35:00 +0000,Eman AbdElRahman,Unknown,Female,27,1
118622,Thu, 21 Jan 2010 06:33:26 +0000,Eman AbdElRahman,Unknown,Female,43,1
118624,Thu, 21 Jan 2010 06:49:06 +0000,Marwa Rakha,Male,Female,46,1
118643,Wed, 20 Jan 2010 21:53:18 +0000,Onnik Krikorian,Unknown,Male,56,1
11872,Sun, 18 Jun 2006 04:04:38 +0000,Deborah Ann Dilley,Male,Female,378,12
11873,Mon, 19 Jun 2006 09:06:59 +0000,Fred Petrossian,Unknown,Male,32,1
11874,Mon, 19 Jun 2006 09:07:00 +0000,Fred Petrossian,Neutral,Male,65,1
11875,Mon, 19 Jun 2006 09:07:03 +0000,Fred Petrossian,Unknown,Male,25,1
11876,Tue, 20 Jun 2006 15:31:19 +0000,Mohamed Marwen Meddah,Male,Male,355,16
118784,Sun, 24 Jan 2010 06:53:46 +0000,Nermeen Edrees,Neutral,Female,497,35
118832,Sun, 24 Jan 2010 12:00:11 +0000,Fred Petrossian,Unknown,Male,43,1
118840,Fri, 22 Jan 2010 18:20:49 +0000,Ayesha Saldanha,Neutral,Female,556,21
118880,Sun, 24 Jan 2010 06:33:41 +0000,Lina Ben Mhenni,Neutral,Female,376,22
11890,Mon, 19 Jun 2006 18:47:52 +0000,Naseem Tarawnah,Neutral,Male,633,47
118994,Sat, 23 Jan 2010 06:16:15 +0000,Eman AbdElRahman,Male,Female,36,1
119,Fri, 08 Apr 2005 19:16:45 +0000,Rebecca MacKinnon,Neutral,Female,706,30
119001,Sat, 23 Jan 2010 06:17:59 +0000,Eman AbdElRahman,Unknown,Female,16,1
119006,Sat, 23 Jan 2010 06:18:45 +0000,Eman AbdElRahman,Male,Female,30,1
119010,Sat, 23 Jan 2010 06:20:09 +0000,Eman AbdElRahman,Unknown,Female,24,1
119017,Sat, 23 Jan 2010 06:21:07 +0000,Eman AbdElRahman,Male,Female,49,1
11905,Mon, 19 Jun 2006 19:39:45 +0000,Fred Petrossian,Neutral,Male,751,57
119179,Sun, 24 Jan 2010 06:09:34 +0000,Eman AbdElRahman,Unknown,Female,32,1
11919,Mon, 19 Jun 2006 20:54:04 +0000,Haitham Sabbah,Unknown,Male,52,1
1192,Sun, 14 Aug 2005 12:39:11 +0000,Haitham Sabbah,Male,Male,33,1
119225,Sun, 24 Jan 2010 07:08:06 +0000,Eman AbdElRahman,Neutral,Female,796,34
11923,Mon, 19 Jun 2006 20:53:55 +0000,Haitham Sabbah,Unknown,Male,74,1
11925,Mon, 19 Jun 2006 20:53:42 +0000,Haitham Sabbah,Unknown,Male,89,1
119251,Sun, 24 Jan 2010 06:04:24 +0000,Carmel L. Vaisman,Neutral,Female,1290,39
119255,Sun, 24 Jan 2010 06:07:47 +0000,Eman AbdElRahman,Unknown,Female,46,1
119259,Sun, 24 Jan 2010 06:07:11 +0000,Eman AbdElRahman,Unknown,Female,28,1
11926,Mon, 19 Jun 2006 20:53:34 +0000,Haitham Sabbah,Unknown,Male,116,3
119280,Sun, 24 Jan 2010 05:28:06 +0000,Hisham Almiraat,Unknown,Male,50,1
1193,Sun, 14 Aug 2005 12:45:38 +0000,Haitham Sabbah,Unknown,Male,29,1
119368,Mon, 25 Jan 2010 20:09:14 +0000,Fred Petrossian,Female,Male,340,19
119428,Thu, 28 Jan 2010 16:20:03 +0000,Hisham Almiraat,Neutral,Male,1105,50
119431,Sun, 24 Jan 2010 21:39:28 +0000,Jillian C. York,Unknown,Female,17,1
119437,Tue, 16 Mar 2010 06:23:57 +0000,Tarek Amr,Unknown,Male,315,14
11949,Tue, 20 Jun 2006 16:30:09 +0000,Fred Petrossian,Unknown,Male,38,1
119601,Tue, 26 Jan 2010 10:56:56 +0000,Andrew Heavens,Neutral,Male,403,25
119626,Mon, 25 Jan 2010 21:07:15 +0000,Amira Al Hussaini,Neutral,Female,485,104
